no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
11,discrete,4,1,128,22,W_17_H_7_D_315_Amp_166,127,1,,,166,525.3779385151087,315,true,true,true,true,true,false,false,379.4157999644684,817.84335532154,10,10,31.64927340452462,31.64927340452462,739.8368572827271,451.0924433223762,17,7,53.803764787691854,22.154491383167233,405,840,405,840,774,470,774,470,20.04 T 22:11:35.268,20.04 T 22:11:35.417,20.04 T 22:11:36.972,20.04 T 22:11:37.117,0000149,0001704,0001849,0001555,0001700,0000145,0,522.5523897180071,522.5523897180071,522.5523897180071,522.5523897180071,0,mouse
12,discrete,4,1,26,5,W_18_H_12_D_60_Amp_120,25,1,,,120,379.79128085429545,60,true,true,true,true,true,false,false,943.3487903773132,651.1671841366599,10,10,31.64927340452462,31.64927340452462,1120.584721442651,976.9111541518579,18,12,56.96869212814432,37.979128085429544,962,673,962,673,1144,990,1144,990,20.04 T 22:11:40.952,20.04 T 22:11:41.016,20.04 T 22:11:42.336,20.04 T 22:11:42.466,0000064,0001384,0001514,0001320,0001450,0000130,0,365.5311204261547,365.5311204261547,365.5311204261547,365.5311204261547,0,mouse
13,discrete,4,1,68,12,W_4_H_9_D_165_Amp_210,67,1,,,210,664.6347414950171,165,true,true,true,true,true,false,false,1741.2454535722698,431.1827585873467,10,10,31.64927340452462,31.64927340452462,1108.7523737346316,604.7853513932741,4,9,12.659709361809847,28.48434606407216,1764,447,1764,447,1116,616,1116,616,20.04 T 22:11:44.520,20.04 T 22:11:44.650,20.04 T 22:11:46.518,20.04 T 22:11:46.616,0000130,0001998,0002096,0001868,0001966,0000098,0,669.6752944524682,669.6752944524682,669.6752944524682,669.6752944524682,0,mouse
14,discrete,4,1,138,23,W_5_H_10_D_330_Amp_400,133,5,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,740.678886398298,924.7742051958844,10,10,31.64927340452462,31.64927340452462,1844.95419593493,291.7887371053914,5,10,15.82463670226231,31.64927340452462,750,935,750,935,1854,306,1854,306,20.04 T 22:11:48.685,20.04 T 22:11:48.799,20.04 T 22:11:50.384,20.04 T 22:11:50.517,0000114,0001699,0001832,0001585,0001718,0000133,0,1270.6128442605955,1270.6128442605955,1270.6128442605955,1270.6128442605955,0,mouse
15,discrete,4,1,135,23,W_5_H_10_D_330_Amp_400,133,2,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,441.33767424616315,668.411932906816,10,10,31.64927340452462,31.64927340452462,1545.612983782795,35.42646481632299,5,10,15.82463670226231,31.64927340452462,455,681,455,681,1556,61,1556,61,20.04 T 22:11:52.418,20.04 T 22:11:52.551,20.04 T 22:11:54.318,20.04 T 22:11:54.416,0000133,0001900,0001998,0001767,0001865,0000098,0,1263.5667770244675,1263.5667770244675,1263.5667770244675,1263.5667770244675,0,mouse
16,discrete,4,1,16,3,W_15_H_24_D_30_Amp_92,13,3,,,92,291.1733153216265,30,true,true,true,true,true,false,false,377.2330466553856,522.0657431282643,10,10,31.64927340452462,31.64927340452462,621.4842162769197,645.4979094059103,15,24,47.47391010678693,75.95825617085909,388,546,388,546,648,671,648,671,20.04 T 22:11:55.834,20.04 T 22:11:55.967,20.04 T 22:11:57.101,20.04 T 22:11:57.268,0000133,0001267,0001434,0001134,0001301,0000167,0,288.4874347350331,288.4874347350331,288.4874347350331,288.4874347350331,0,mouse
17,discrete,4,1,107,18,W_22_H_5_D_255_Amp_87,103,4,,,87,275.3486786193642,255,true,true,true,true,true,false,false,207.44703507216622,468.66043103691516,10,10,31.64927340452462,31.64927340452462,117.19198895894675,210.60634947503382,22,5,69.62840148995416,15.82463670226231,229,491,229,491,156,223,156,223,20.04 T 22:11:58.886,20.04 T 22:11:59.017,20.04 T 22:12:00.005,20.04 T 22:12:00.150,0000131,0001119,0001264,0000988,0001133,0000145,0,277.7642885613628,277.7642885613628,277.7642885613628,277.7642885613628,0,mouse
18,discrete,4,1,140,24,W_4_H_9_D_345_Amp_210,139,1,,,210,664.6347414950171,345,true,true,true,true,true,false,false,541.7918190980923,810.9943840545409,10,10,31.64927340452462,31.64927340452462,1193.2744629784454,640.556718589066,4,9,12.659709361809847,28.48434606407216,560,834,560,834,1201,654,1201,654,20.04 T 22:12:02.234,20.04 T 22:12:02.367,20.04 T 22:12:04.485,20.04 T 22:12:04.633,0000133,0002251,0002399,0002118,0002266,0000148,0,665.7935115334183,665.7935115334183,665.7935115334183,665.7935115334183,0,mouse
19,discrete,4,1,36,6,W_22_H_5_D_75_Amp_87,31,5,,,87,275.3486786193642,75,true,true,true,true,true,false,false,916.4619334535937,339.53598754947853,10,10,31.64927340452462,31.64927340452462,968.7378514813837,613.4147058136222,22,5,69.62840148995416,15.82463670226231,936,350,936,350,998,622,998,622,20.04 T 22:12:05.867,20.04 T 22:12:05.984,20.04 T 22:12:07.572,20.04 T 22:12:07.666,0000117,0001705,0001799,0001588,0001682,0000094,0,278.9767015361677,278.9767015361677,278.9767015361677,278.9767015361677,0,mouse
20,discrete,4,1,141,24,W_4_H_9_D_345_Amp_210,139,2,,,210,664.6347414950171,345,true,true,true,true,true,false,false,1056.2989174009851,697.7090490116499,10,10,31.64927340452462,31.64927340452462,1707.7815612813383,527.271383546175,4,9,12.659709361809847,28.48434606407216,1075,718,1075,718,1715,547,1715,547,20.04 T 22:12:09.519,20.04 T 22:12:09.618,20.04 T 22:12:11.235,20.04 T 22:12:11.384,0000099,0001716,0001865,0001617,0001766,0000149,0,662.4507528865824,662.4507528865824,662.4507528865824,662.4507528865824,0,mouse
21,discrete,4,1,94,16,W_12_H_6_D_225_Amp_365,91,3,,,365,1155.1984792651485,225,true,true,true,true,true,false,false,1743.388699064776,876.6700861475531,10,10,31.64927340452462,31.64927340452462,923.3750934195494,66.15126252368422,12,6,37.979128085429544,18.989564042714772,1757,896,1757,896,943,73,943,73,20.04 T 22:12:13.701,20.04 T 22:12:13.833,20.04 T 22:12:15.337,20.04 T 22:12:15.433,0000132,0001636,0001732,0001504,0001600,0000096,0,1157.5512947597615,1157.5512947597615,1157.5512947597615,1157.5512947597615,0,mouse
22,discrete,4,1,41,7,W_15_H_20_D_90_Amp_231,37,4,,,231,731.0982156445186,90,true,true,true,true,true,false,false,1346.7284692653166,151.0074676820044,10,10,31.64927340452462,31.64927340452462,1338.8161509141853,866.2810466242607,15,20,47.47391010678693,63.29854680904924,1362,164,1362,164,1368,908,1368,908,20.04 T 22:12:17.335,20.04 T 22:12:17.449,20.04 T 22:12:18.753,20.04 T 22:12:18.884,0000114,0001418,0001549,0001304,0001435,0000131,0,744.0241931550345,744.0241931550345,744.0241931550345,744.0241931550345,0,mouse
23,discrete,4,1,118,20,W_4_H_8_D_285_Amp_160,115,3,,,160,506.38837447239393,285,true,true,true,true,true,false,false,1275.2866515201679,578.9031830218248,10,10,31.64927340452462,31.64927340452462,1415.8443890734877,92.93450132685196,4,8,12.659709361809847,25.319418723619695,1291,599,1291,599,1424,103,1424,103,20.04 T 22:12:20.552,20.04 T 22:12:20.649,20.04 T 22:12:23.217,20.04 T 22:12:23.333,0000097,0002665,0002781,0002568,0002684,0000116,0,513.522151420949,513.522151420949,513.522151420949,513.522151420949,0,mouse
24,discrete,4,1,59,10,W_13_H_7_D_135_Amp_166,55,4,,,166,525.3779385151087,135,true,true,true,true,true,false,false,444.95294247375364,301.33600471972284,10,10,31.64927340452462,31.64927340452462,68.70724845323258,677.581698740244,13,7,41.144055425882,22.154491383167233,462,323,462,323,101,696,101,696,20.04 T 22:12:26.385,20.04 T 22:12:26.483,20.04 T 22:12:28.053,20.04 T 22:12:28.183,0000098,0001668,0001798,0001570,0001700,0000130,0,519.0857347298229,519.0857347298229,519.0857347298229,519.0857347298229,0,mouse
25,discrete,4,1,84,14,W_7_H_16_D_195_Amp_200,79,5,,,200,632.9854680904924,195,true,true,true,true,true,false,false,1077.4254370777242,601.2033860654595,10,10,31.64927340452462,31.64927340452462,470.75581679412124,427.87990962914876,7,16,22.154491383167233,50.63883744723939,1095,619,1094,619,485,463,485,463,20.04 T 22:12:29.402,20.04 T 22:12:29.532,20.04 T 22:12:30.735,20.04 T 22:12:30.832,0000130,0001333,0001430,0001203,0001300,0000097,1,629.6316383410224,629.6316383410224,628.6628667258788,628.6628667258788,0,mouse
26,discrete,4,1,71,12,W_4_H_9_D_165_Amp_210,67,4,,,210,664.6347414950171,165,true,true,true,true,true,false,false,1068.6623095111652,517.3068023709917,10,10,31.64927340452462,31.64927340452462,436.1692296735269,690.9093951769191,4,9,12.659709361809847,28.48434606407216,1089,530,1089,530,445,709,445,709,20.04 T 22:12:32.451,20.04 T 22:12:32.565,20.04 T 22:12:34.335,20.04 T 22:12:34.449,0000114,0001884,0001998,0001770,0001884,0000114,0,668.4137939929127,668.4137939929127,668.4137939929127,668.4137939929127,0,mouse
27,discrete,4,1,25,5,W_18_H_12_D_60_Amp_120,25,0,,,120,379.79128085429545,60,true,true,true,true,true,false,false,611.1205309486442,495.3523400852327,10,10,31.64927340452462,31.64927340452462,788.3564620139821,821.0963101004306,18,12,56.96869212814432,37.979128085429544,633,519,633,519,828,848,828,848,20.04 T 22:12:35.851,20.04 T 22:12:35.984,20.04 T 22:12:37.069,20.04 T 22:12:37.166,0000133,0001218,0001315,0001085,0001182,0000097,0,382.4473820017598,382.4473820017598,382.4473820017598,382.4473820017598,0,mouse
28,discrete,4,1,61,11,W_5_H_10_D_150_Amp_400,61,0,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1264.175851562291,232.27850729760854,10,10,31.64927340452462,31.64927340452462,175.72517872792093,865.2639753881008,5,10,15.82463670226231,31.64927340452462,1283,257,1283,257,185,887,186,887,20.04 T 22:12:38.983,20.04 T 22:12:39.066,20.04 T 22:12:40.585,20.04 T 22:12:40.702,0000083,0001602,0001719,0001519,0001636,0000117,0,1265.9004700212415,1265.0332011453297,1265.9004700212415,1265.0332011453297,1,mouse
29,discrete,4,1,93,16,W_12_H_6_D_225_Amp_365,91,2,,,365,1155.1984792651485,225,true,true,true,true,true,false,false,868.5926882838527,936.8383597832525,10,10,31.64927340452462,31.64927340452462,48.57908263862619,126.31953615938362,12,6,37.979128085429544,18.989564042714772,885,950,885,950,67,132,67,132,20.04 T 22:12:42.501,20.04 T 22:12:42.667,20.04 T 22:12:44.551,20.04 T 22:12:44.666,0000166,0002050,0002165,0001884,0001999,0000115,0,1156.8266940211918,1156.8266940211918,1156.8266940211918,1156.8266940211918,0,mouse
30,discrete,4,1,57,10,W_13_H_7_D_135_Amp_166,55,2,,,166,525.3779385151087,135,true,true,true,true,true,false,false,408.15654748745,34.02169230395366,10,10,31.64927340452462,31.64927340452462,31.910853466928934,410.2673863244747,13,7,41.144055425882,22.154491383167233,429,53,429,53,50,425,51,425,20.04 T 22:12:46.301,20.04 T 22:12:46.382,20.04 T 22:12:47.534,20.04 T 22:12:47.668,0000081,0001233,0001367,0001152,0001286,0000134,0,531.0602602341847,530.3470561811388,531.0602602341847,530.3470561811388,1,mouse
31,discrete,4,1,106,18,W_22_H_5_D_255_Amp_87,103,3,,,87,275.3486786193642,255,true,true,true,true,true,false,false,346.99475224643476,373.2822975283816,10,10,31.64927340452462,31.64927340452462,256.7397061332153,115.22821596650027,22,5,69.62840148995416,15.82463670226231,373,393,373,392,309,126,309,126,20.04 T 22:12:49.003,20.04 T 22:12:49.115,20.04 T 22:12:50.468,20.04 T 22:12:50.600,0000112,0001465,0001597,0001353,0001485,0000132,1,274.5632896073326,274.5632896073326,273.59093552235976,273.59093552235976,0,mouse
32,discrete,4,1,58,10,W_13_H_7_D_135_Amp_166,55,3,,,166,525.3779385151087,135,true,true,true,true,true,false,false,452.5842920932786,358.27845235597965,10,10,31.64927340452462,31.64927340452462,76.33859807275752,734.5241463765008,13,7,41.144055425882,22.154491383167233,459,374,459,374,102,745,102,745,20.04 T 22:12:51.534,20.04 T 22:12:51.649,20.04 T 22:12:53.202,20.04 T 22:12:53.317,0000115,0001668,0001783,0001553,0001668,0000115,0,514.8689153561322,514.8689153561322,514.8689153561322,514.8689153561322,0,mouse
33,discrete,4,1,90,15,W_15_H_24_D_210_Amp_92,85,5,,,92,291.1733153216265,210,true,true,true,true,true,false,false,968.4872999607226,641.7267795012235,10,10,31.64927340452462,31.64927340452462,708.4114936369261,473.985630457243,15,24,47.47391010678693,75.95825617085909,993,656,993,655,748,509,748,509,20.04 T 22:12:54.803,20.04 T 22:12:54.901,20.04 T 22:12:55.702,20.04 T 22:12:55.833,0000098,0000899,0001030,0000801,0000932,0000131,1,285.71664284741973,285.71664284741973,285.20343616443336,285.20343616443336,0,mouse
34,discrete,4,1,18,3,W_15_H_24_D_30_Amp_92,13,5,,,92,291.1733153216265,30,true,true,true,true,true,false,false,207.68114365900692,662.7138894055295,10,10,31.64927340452462,31.64927340452462,451.93231328054105,786.1460556831754,15,24,47.47391010678693,75.95825617085909,225,675,227,675,464,816,464,816,20.04 T 22:12:57.515,20.04 T 22:12:57.632,20.04 T 22:12:58.618,20.04 T 22:12:58.785,0000117,0001103,0001270,0000986,0001153,0000167,2,277.49234223668225,277.49234223668225,275.77164466275354,275.77164466275354,0,mouse
35,discrete,4,1,63,11,W_5_H_10_D_150_Amp_400,61,2,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1247.5429511533457,247.20146333104913,10,10,31.64927340452462,31.64927340452462,159.09227831897567,880.1869314215414,5,10,15.82463670226231,31.64927340452462,1269,260,1269,260,168,903,168,903,20.04 T 22:13:00.651,20.04 T 22:13:00.783,20.04 T 22:13:02.533,20.04 T 22:13:02.648,0000132,0001882,0001997,0001750,0001865,0000115,0,1275.009803883876,1275.009803883876,1275.009803883876,1275.009803883876,0,mouse
36,discrete,4,1,116,20,W_4_H_8_D_285_Amp_160,115,1,,,160,506.38837447239393,285,true,true,true,true,true,false,false,346.99384000951244,699.0513436772073,10,10,31.64927340452462,31.64927340452462,487.5515775628323,213.08266198223447,4,8,12.659709361809847,25.319418723619695,357,715,357,715,495,224,495,224,20.04 T 22:13:06.350,20.04 T 22:13:06.501,20.04 T 22:13:08.118,20.04 T 22:13:08.249,0000151,0001768,0001899,0001617,0001748,0000131,0,510.02450921499843,510.02450921499843,510.02450921499843,510.02450921499843,0,mouse
37,discrete,4,1,81,14,W_7_H_16_D_195_Amp_200,79,2,,,200,632.9854680904924,195,true,true,true,true,true,false,false,1224.9960571926874,438.84703277798485,10,10,31.64927340452462,31.64927340452462,618.3264369090846,265.52355634167407,7,16,22.154491383167233,50.63883744723939,1250,464,1250,464,627,289,627,289,20.04 T 22:13:10.352,20.04 T 22:13:10.467,20.04 T 22:13:11.501,20.04 T 22:13:11.634,0000115,0001149,0001282,0001034,0001167,0000133,0,647.1120459394957,647.1120459394957,647.1120459394957,647.1120459394957,0,mouse
38,discrete,4,1,77,13,W_6_H_4_D_180_Amp_409,73,4,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1355.363354645313,62.903341078362345,10,10,31.64927340452462,31.64927340452462,67.23792708116075,72.39812309971988,6,4,18.989564042714772,12.659709361809847,1367,78,1365,78,75,81,75,81,20.04 T 22:13:13.140,20.04 T 22:13:13.249,20.04 T 22:13:14.553,20.04 T 22:13:14.700,0000109,0001413,0001560,0001304,0001451,0000147,2,1292.0034829674416,1292.0034829674416,1290.0034883673766,1290.0034883673766,0,mouse
39,discrete,4,1,122,21,W_14_H_10_D_300_Amp_72,121,1,,,72,227.87476851257728,300,true,true,true,true,true,false,false,742.4957247569421,713.6623906635234,10,10,31.64927340452462,31.64927340452462,850.1032543323257,516.3170522501332,14,10,44.308982766334466,31.64927340452462,758,738,758,738,888,534,888,534,20.04 T 22:13:16.334,20.04 T 22:13:16.449,20.04 T 22:13:17.286,20.04 T 22:13:17.400,0000115,0000952,0001066,0000837,0000951,0000114,0,241.9008061168875,241.9008061168875,241.9008061168875,241.9008061168875,0,mouse
40,discrete,4,1,134,23,W_5_H_10_D_330_Amp_400,133,1,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,74.0353804281592,945.8732117678618,10,10,31.64927340452462,31.64927340452462,1178.3106899647912,312.8877436773688,5,10,15.82463670226231,31.64927340452462,100,964,100,964,1190,326,1190,326,20.04 T 22:13:18.951,20.04 T 22:13:19.065,20.04 T 22:13:20.484,20.04 T 22:13:20.620,0000114,0001533,0001669,0001419,0001555,0000136,0,1262.990102890755,1262.990102890755,1262.990102890755,1262.990102890755,0,mouse
41,discrete,4,1,44,8,W_4_H_8_D_105_Amp_160,43,1,,,160,506.38837447239393,105,true,true,true,true,true,false,false,817.8981106074032,229.87546032808524,10,10,31.64927340452462,31.64927340452462,696.3299370967978,722.1739967039629,4,8,12.659709361809847,25.319418723619695,833,245,833,245,705,734,705,734,20.04 T 22:13:21.934,20.04 T 22:13:22.067,20.04 T 22:13:23.634,20.04 T 22:13:23.749,0000133,0001700,0001815,0001567,0001682,0000115,0,505.4750241109841,505.4750241109841,505.4750241109841,505.4750241109841,0,mouse
42,discrete,4,1,114,19,W_15_H_20_D_270_Amp_231,109,5,,,231,731.0982156445186,270,true,true,true,true,true,false,false,798.7042648321526,956.5830716826079,10,10,31.64927340452462,31.64927340452462,790.7919464810213,209.6602193358269,15,20,47.47391010678693,63.29854680904924,820,976,820,976,815,231,816,230,20.04 T 22:13:25.737,20.04 T 22:13:25.867,20.04 T 22:13:26.947,20.04 T 22:13:27.066,0000130,0001210,0001329,0001080,0001199,0000119,0,745.0167783345554,746.0107237835124,745.0167783345554,746.0107237835124,1.4142135623730951,mouse
43,discrete,4,1,142,24,W_4_H_9_D_345_Amp_210,139,3,,,210,664.6347414950171,345,true,true,true,true,true,false,false,807.0119161518758,650.663198790747,10,10,31.64927340452462,31.64927340452462,1458.494560032229,480.2255333252721,4,9,12.659709361809847,28.48434606407216,824,675,824,675,1467,499,1467,499,20.04 T 22:13:29.118,20.04 T 22:13:29.233,20.04 T 22:13:30.567,20.04 T 22:13:30.682,0000115,0001449,0001564,0001334,0001449,0000115,0,666.6520831738246,666.6520831738246,666.6520831738246,666.6520831738246,0,mouse
44,discrete,4,1,86,15,W_15_H_24_D_210_Amp_92,85,1,,,92,291.1733153216265,210,true,true,true,true,true,false,false,1043.9076147497472,488.9360500913083,10,10,31.64927340452462,31.64927340452462,783.8318084259507,321.1949010473278,15,24,47.47391010678693,75.95825617085909,1064,501,1064,500,786,349,786,349,20.04 T 22:13:31.802,20.04 T 22:13:31.898,20.04 T 22:13:32.485,20.04 T 22:13:32.632,0000096,0000683,0000830,0000587,0000734,0000147,1,316.84065395715874,316.84065395715874,316.36213427020624,316.36213427020624,0,mouse
45,discrete,4,1,131,22,W_17_H_7_D_315_Amp_166,127,4,,,166,525.3779385151087,315,true,true,true,true,true,false,false,714.4134699248128,493.02806818786655,10,10,31.64927340452462,31.64927340452462,1074.8345272430715,126.27715618870278,17,7,53.803764787691854,22.154491383167233,732,513,732,513,1109,146,1109,146,20.04 T 22:13:34.569,20.04 T 22:13:34.699,20.04 T 22:13:36.035,20.04 T 22:13:36.166,0000130,0001466,0001597,0001336,0001467,0000131,0,526.1349636737707,526.1349636737707,526.1349636737707,526.1349636737707,0,mouse
46,discrete,4,1,110,19,W_15_H_20_D_270_Amp_231,109,1,,,231,731.0982156445186,270,true,true,true,true,true,false,false,225.8473308930536,963.6921135103664,10,10,31.64927340452462,31.64927340452462,217.93501254192228,216.76926116358547,15,20,47.47391010678693,63.29854680904924,249,982,249,982,238,251,238,251,20.04 T 22:13:38.200,20.04 T 22:13:38.333,20.04 T 22:13:39.468,20.04 T 22:13:39.565,0000133,0001268,0001365,0001135,0001232,0000097,0,731.0827586532184,731.0827586532184,731.0827586532184,731.0827586532184,0,mouse
