no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
1,discrete,8,1,71,12,W_4_H_9_D_165_Amp_210,67,4,,,210,664.6347414950171,165,true,true,true,true,true,false,false,339.1814323682399,415.68542786558834,10,10,31.64927340452462,31.64927340452462,990.6640762485929,245.2477624001133,4,9,12.659709361809847,28.48434606407216,362,427,362,427,998,262,998,262,01.05 T 12:16:58.622,01.05 T 12:16:58.668,01.05 T 12:16:59.596,01.05 T 12:16:59.685,0000046,0000974,0001063,0000928,0001017,0000089,0,657.054792235777,657.054792235777,657.054792235777,657.054792235777,0,mouse
2,discrete,8,1,101,17,W_18_H_12_D_240_Amp_120,97,4,,,120,379.79128085429545,240,true,true,true,true,true,false,false,594.2876856713885,535.2235134442437,10,10,31.64927340452462,31.64927340452462,391.7323358824308,203.14968874814102,18,12,56.96869212814432,37.979128085429544,621,555,621,555,429,234,429,234,01.05 T 12:17:01.705,01.05 T 12:17:01.752,01.05 T 12:17:02.273,01.05 T 12:17:02.334,0000047,0000568,0000629,0000521,0000582,0000061,0,374.03876804416944,374.03876804416944,374.03876804416944,374.03876804416944,0,mouse
3,discrete,8,1,21,4,W_12_H_6_D_45_Amp_365,19,2,,,365,1155.1984792651485,45,true,true,true,true,true,false,false,238.8131050792614,101.42242286863147,10,10,31.64927340452462,31.64927340452462,1052.4968560435827,924.6009558543101,12,6,37.979128085429544,18.989564042714772,261,113,261,113,1072,932,1072,932,01.05 T 12:17:04.197,01.05 T 12:17:04.240,01.05 T 12:17:05.092,01.05 T 12:17:05.153,0000043,0000895,0000956,0000852,0000913,0000061,0,1152.5979351013953,1152.5979351013953,1152.5979351013953,1152.5979351013953,0,mouse
4,discrete,8,1,45,8,W_4_H_8_D_105_Amp_160,43,2,,,160,506.38837447239393,105,true,true,true,true,true,false,false,709.5619018021423,301.8599561992981,10,10,31.64927340452462,31.64927340452462,587.993728291537,794.1584925751757,4,8,12.659709361809847,25.319418723619695,720,329,720,329,596,805,596,805,01.05 T 12:17:06.160,01.05 T 12:17:06.236,01.05 T 12:17:07.099,01.05 T 12:17:07.159,0000076,0000939,0000999,0000863,0000923,0000060,0,491.8861656928359,491.8861656928359,491.8861656928359,491.8861656928359,0,mouse
5,discrete,8,1,132,22,W_17_H_7_D_315_Amp_166,127,5,,,166,525.3779385151087,315,true,true,true,true,true,false,false,371.89317786556234,644.2781529262879,10,10,31.64927340452462,31.64927340452462,732.314235183821,277.5272409271241,17,7,53.803764787691854,22.154491383167233,393,669,393,669,744,285,744,285,01.05 T 12:17:08.495,01.05 T 12:17:08.546,01.05 T 12:17:09.427,01.05 T 12:17:09.483,0000051,0000932,0000988,0000881,0000937,0000056,0,520.2470566951821,520.2470566951821,520.2470566951821,520.2470566951821,0,mouse
6,discrete,8,1,48,8,W_4_H_8_D_105_Amp_160,43,5,,,160,506.38837447239393,105,true,true,true,true,true,false,false,1091.669364729187,157.0371040838681,10,10,31.64927340452462,31.64927340452462,970.1011912185817,649.3356404597458,4,8,12.659709361809847,25.319418723619695,1112,177,1112,177,974,666,974,666,01.05 T 12:17:10.499,01.05 T 12:17:10.554,01.05 T 12:17:11.469,01.05 T 12:17:11.515,0000055,0000970,0001016,0000915,0000961,0000046,0,508.0993997241091,508.0993997241091,508.0993997241091,508.0993997241091,0,mouse
7,discrete,8,1,14,3,W_15_H_24_D_30_Amp_92,13,1,,,92,291.1733153216265,30,true,true,true,true,true,false,false,1148.3113906923243,65.03419127114186,10,10,31.64927340452462,31.64927340452462,1392.5625603138583,188.46635754878784,15,24,47.47391010678693,75.95825617085909,1164,72,1164,72,1409,214,1409,214,01.05 T 12:17:12.271,01.05 T 12:17:12.333,01.05 T 12:17:12.884,01.05 T 12:17:12.947,0000062,0000613,0000676,0000551,0000614,0000063,0,283.17662332897464,283.17662332897464,283.17662332897464,283.17662332897464,0,mouse
8,discrete,8,1,110,19,W_15_H_20_D_270_Amp_231,109,1,,,231,731.0982156445186,270,true,true,true,true,true,false,false,591.632663800195,824.6364176949292,10,10,31.64927340452462,31.64927340452462,583.7203454490638,77.7135653481482,15,20,47.47391010678693,63.29854680904924,603,851,603,851,592,114,592,114,01.05 T 12:17:14.144,01.05 T 12:17:14.198,01.05 T 12:17:14.889,01.05 T 12:17:14.972,0000054,0000745,0000828,0000691,0000774,0000083,0,737.0820849810419,737.0820849810419,737.0820849810419,737.0820849810419,0,mouse
9,discrete,8,1,109,19,W_15_H_20_D_270_Amp_231,109,0,,,231,731.0982156445186,270,true,true,true,true,true,false,false,163.89473195804084,896.9289542785718,10,10,31.64927340452462,31.64927340452462,155.98241360690952,150.00610193179088,15,20,47.47391010678693,63.29854680904924,179,916,179,916,180,168,180,168,01.05 T 12:17:16.236,01.05 T 12:17:16.279,01.05 T 12:17:17.037,01.05 T 12:17:17.096,0000043,0000801,0000860,0000758,0000817,0000059,0,748.0006684488992,748.0006684488992,748.0006684488992,748.0006684488992,0,mouse
10,discrete,8,1,64,11,W_5_H_10_D_150_Amp_400,61,3,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1155.9125119632063,371.59974545700305,10,10,31.64927340452462,31.64927340452462,67.46183912883623,1004.5852135474954,5,10,15.82463670226231,31.64927340452462,1175,395,1175,395,77,1018,77,1018,01.05 T 12:17:18.177,01.05 T 12:17:18.251,01.05 T 12:17:19.419,01.05 T 12:17:19.480,0000074,0001242,0001303,0001168,0001229,0000061,0,1262.4313842740128,1262.4313842740128,1262.4313842740128,1262.4313842740128,0,mouse
