no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
43,discrete,6,1,74,13,W_6_H_4_D_180_Amp_409,73,1,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1321.6734280359608,992.8603838244319,10,10,31.64927340452462,31.64927340452462,33.5480004718086,1002.3551658457894,6,4,18.989564042714772,12.659709361809847,1347,1011,1347,1012,39,1006,40,1007,20.04 T 23:05:32.512,20.04 T 23:05:32.576,20.04 T 23:05:35.644,20.04 T 23:05:35.761,0000064,0003132,0003249,0003068,0003185,0000117,1,1308.0095565400125,1307.0061208731963,1308.0137613954985,1307.0095638517723,1.4142135623730951,mouse
44,discrete,6,1,15,3,W_15_H_24_D_30_Amp_92,13,2,,,92,291.1733153216265,30,true,true,false,false,false,false,false,1139.9319017053115,45.06690304460925,10,10,31.64927340452462,31.64927340452462,1384.1830713268455,168.49906932225522,15,24,47.47391010678693,75.95825617085909,1157,72,1157,72,1382,191,1382,191,20.04 T 23:05:37.180,20.04 T 23:05:37.260,20.04 T 23:05:38.142,20.04 T 23:05:38.209,0000080,0000962,0001029,0000882,0000949,0000067,0,254.53094114468678,254.53094114468678,254.53094114468678,254.53094114468678,0,mouse
45,discrete,6,1,110,19,W_15_H_20_D_270_Amp_231,109,1,,,231,731.0982156445186,270,true,true,true,true,true,false,false,345.4496872927982,793.0456864019013,10,10,31.64927340452462,31.64927340452462,337.53736894166695,46.122834055120364,15,20,47.47391010678693,63.29854680904924,358,807,358,807,354,78,354,78,20.04 T 23:05:39.778,20.04 T 23:05:39.859,20.04 T 23:05:41.095,20.04 T 23:05:41.158,0000081,0001317,0001380,0001236,0001299,0000063,0,729.0109738543035,729.0109738543035,729.0109738543035,729.0109738543035,0,mouse
46,discrete,6,1,132,22,W_17_H_7_D_315_Amp_166,127,5,,,166,525.3779385151087,315,true,true,true,true,true,false,false,519.2458934970107,470.02215075793316,10,10,31.64927340452462,31.64927340452462,879.6669508152694,103.27123875876939,17,7,53.803764787691854,22.154491383167233,537,488,537,488,903,118,903,118,20.04 T 23:05:42.546,20.04 T 23:05:42.609,20.04 T 23:05:43.628,20.04 T 23:05:43.692,0000063,0001082,0001146,0001019,0001083,0000064,0,520.438276839819,520.438276839819,520.438276839819,520.438276839819,0,mouse
47,discrete,6,1,133,23,W_5_H_10_D_330_Amp_400,133,0,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,673.9933321254116,876.4332079363029,10,10,31.64927340452462,31.64927340452462,1778.2686416620436,243.4477398458099,5,10,15.82463670226231,31.64927340452462,692,894,692,894,1787,259,1787,259,20.04 T 23:05:45.227,20.04 T 23:05:45.292,20.04 T 23:05:46.879,20.04 T 23:05:46.941,0000065,0001652,0001714,0001587,0001649,0000062,0,1265.8001422025516,1265.8001422025516,1265.8001422025516,1265.8001422025516,0,mouse
48,discrete,6,1,41,7,W_15_H_20_D_90_Amp_231,37,4,,,231,731.0982156445186,90,true,true,true,true,true,false,false,1175.508742193612,199.5439900072547,10,10,31.64927340452462,31.64927340452462,1167.5964238424808,914.817568949511,15,20,47.47391010678693,63.29854680904924,1204,220,1204,220,1187,934,1187,934,20.04 T 23:05:49.394,20.04 T 23:05:49.478,20.04 T 23:05:50.362,20.04 T 23:05:50.409,0000084,0000968,0001015,0000884,0000931,0000047,0,714.2023522784002,714.2023522784002,714.2023522784002,714.2023522784002,0,mouse
49,discrete,6,1,120,20,W_4_H_8_D_285_Amp_160,115,5,,,160,506.38837447239393,285,true,true,true,true,true,false,false,1251.1713882965307,540.6192273276665,10,10,31.64927340452462,31.64927340452462,1391.7291258498506,54.650545632693664,4,8,12.659709361809847,25.319418723619695,1275,564,1275,564,1398,74,1398,74,20.04 T 23:05:51.475,20.04 T 23:05:51.525,20.04 T 23:05:53.965,20.04 T 23:05:54.041,0000050,0002490,0002566,0002440,0002516,0000076,0,505.20193982208735,505.20193982208735,505.20193982208735,505.20193982208735,0,mouse
50,discrete,6,1,54,9,W_14_H_10_D_120_Amp_72,49,5,,,72,227.87476851257728,120,true,true,true,true,true,false,false,1405.6915876777264,168.42019175347878,10,10,31.64927340452462,31.64927340452462,1285.4243487405329,365.765530166869,14,10,44.308982766334466,31.64927340452462,1420,182,1420,182,1299,383,1299,383,20.04 T 23:05:55.628,20.04 T 23:05:55.693,20.04 T 23:05:56.528,20.04 T 23:05:56.610,0000065,0000900,0000982,0000835,0000917,0000082,0,234.61031520374377,234.61031520374377,234.61031520374377,234.61031520374377,0,mouse
51,discrete,6,1,51,9,W_14_H_10_D_120_Amp_72,49,2,,,72,227.87476851257728,120,true,true,true,true,true,false,false,1177.5590036289175,364.7704950297629,10,10,31.64927340452462,31.64927340452462,1057.291764691724,562.1158334431532,14,10,44.308982766334466,31.64927340452462,1198,386,1198,385,1093,578,1093,578,20.04 T 23:05:57.745,20.04 T 23:05:57.808,20.04 T 23:05:58.476,20.04 T 23:05:58.543,0000063,0000731,0000798,0000668,0000735,0000067,1,218.8355546980426,218.8355546980426,219.71344974762013,219.71344974762013,0,mouse
52,discrete,6,1,107,18,W_22_H_5_D_255_Amp_87,103,4,,,87,275.3486786193642,255,true,true,true,true,true,false,false,1210.2369739142223,475.7036489584141,10,10,31.64927340452462,31.64927340452462,1119.9819278010027,217.64956739653275,22,5,69.62840148995416,15.82463670226231,1222,498,1222,498,1155,228,1155,228,20.04 T 23:05:59.945,20.04 T 23:06:00.025,20.04 T 23:06:00.995,20.04 T 23:06:01.042,0000080,0001050,0001097,0000970,0001017,0000047,0,278.18878482066816,278.18878482066816,278.18878482066816,278.18878482066816,0,mouse
