no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
1,reciprocal,6,1,43,13,W_15_H_20_D_90_Amp_231_T_0,43,0,0,6,231,731.0982156445186,90,true,true,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1599,271,1599,271,1597,1024,1597,1024,20.04 T 22:55:17.177,20.04 T 22:55:17.241,20.04 T 22:55:19.443,20.04 T 22:55:19.540,0000064,0002266,0002363,0002202,0002299,0000097,0,753.0026560378124,753.0026560378124,753.0026560378124,753.0026560378124,0,mouse
2,reciprocal,6,1,44,14,W_15_H_20_D_90_Amp_231_T_1,43,0,1,6,231,731.0982156445186,90,true,true,false,false,false,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1597,1024,1597,1024,1606,1017,1606,1017,20.04 T 22:55:19.443,20.04 T 22:55:19.540,20.04 T 22:55:20.709,20.04 T 22:55:20.775,0000097,0001266,0001332,0001169,0001235,0000066,0,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,0,mouse
3,reciprocal,6,1,45,13,W_15_H_20_D_90_Amp_231_T_0,43,0,2,6,231,731.0982156445186,90,false,false,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1606,1017,1606,1017,1588,973,1588,973,20.04 T 22:55:20.709,20.04 T 22:55:20.775,20.04 T 22:55:24.010,20.04 T 22:55:24.158,0000066,0003301,0003449,0003235,0003383,0000148,0,47.53945729601885,47.53945729601885,47.53945729601885,47.53945729601885,0,mouse
4,reciprocal,6,1,46,14,W_15_H_20_D_90_Amp_231_T_1,43,0,3,6,231,731.0982156445186,90,true,true,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1588,973,1588,973,1578,295,1578,295,20.04 T 22:55:24.010,20.04 T 22:55:24.158,20.04 T 22:55:27.476,20.04 T 22:55:27.541,0000148,0003466,0003531,0003318,0003383,0000065,0,678.0737423024136,678.0737423024136,678.0737423024136,678.0737423024136,0,mouse
5,reciprocal,6,1,47,13,W_15_H_20_D_90_Amp_231_T_0,43,0,4,6,231,731.0982156445186,90,true,true,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1578,295,1578,295,1583,1015,1583,1015,20.04 T 22:55:27.476,20.04 T 22:55:27.541,20.04 T 22:55:30.525,20.04 T 22:55:30.639,0000065,0003049,0003163,0002984,0003098,0000114,0,720.017360901805,720.017360901805,720.017360901805,720.017360901805,0,mouse
6,reciprocal,6,1,48,14,W_15_H_20_D_90_Amp_231_T_1,43,0,5,6,231,731.0982156445186,90,true,true,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1583,1015,1583,1015,1573,296,1573,296,20.04 T 22:55:30.525,20.04 T 22:55:30.639,20.04 T 22:55:32.227,20.04 T 22:55:32.308,0000114,0001702,0001783,0001588,0001669,0000081,0,719.0695376665598,719.0695376665598,719.0695376665598,719.0695376665598,0,mouse
7,reciprocal,6,1,49,13,W_15_H_20_D_90_Amp_231_T_0,43,0,6,6,231,731.0982156445186,90,true,true,true,true,true,false,false,1569.584196600077,237.21612073510002,15,20,47.47391010678693,63.29854680904924,1569.584196600077,968.3143363796187,15,20,47.47391010678693,63.29854680904924,1573,296,1573,296,1578,988,1578,988,20.04 T 22:55:32.227,20.04 T 22:55:32.308,20.04 T 22:55:33.860,20.04 T 22:55:33.923,0000081,0001633,0001696,0001552,0001615,0000063,0,692.0180633480603,692.0180633480603,692.0180633480603,692.0180633480603,0,mouse
8,reciprocal,6,1,29,9,W_18_H_12_D_60_Amp_120_T_0,29,0,0,6,120,379.79128085429545,60,true,true,true,true,true,false,false,1341.0166090143248,329.50079403129536,18,12,56.96869212814432,37.979128085429544,1530.9122494414726,658.4096913869458,18,12,56.96869212814432,37.979128085429544,1351,362,1351,362,1561,671,1561,671,20.04 T 22:55:35.560,20.04 T 22:55:35.641,20.04 T 22:55:36.977,20.04 T 22:55:37.040,0000081,0001417,0001480,0001336,0001399,0000063,0,373.60540681312415,373.60540681312415,373.60540681312415,373.60540681312415,0,mouse
9,reciprocal,6,1,30,10,W_18_H_12_D_60_Amp_120_T_1,29,0,1,6,120,379.79128085429545,60,true,true,true,true,true,false,false,1341.0166090143248,329.50079403129536,18,12,56.96869212814432,37.979128085429544,1530.9122494414726,658.4096913869458,18,12,56.96869212814432,37.979128085429544,1561,671,1561,671,1368,363,1368,363,20.04 T 22:55:36.977,20.04 T 22:55:37.040,20.04 T 22:55:38.509,20.04 T 22:55:38.607,0000063,0001532,0001630,0001469,0001567,0000098,0,363.4735203560226,363.4735203560226,363.4735203560226,363.4735203560226,0,mouse
10,reciprocal,6,1,31,9,W_18_H_12_D_60_Amp_120_T_0,29,0,2,6,120,379.79128085429545,60,true,true,true,true,true,false,false,1341.0166090143248,329.50079403129536,18,12,56.96869212814432,37.979128085429544,1530.9122494414726,658.4096913869458,18,12,56.96869212814432,37.979128085429544,1368,363,1368,363,1547,666,1547,666,20.04 T 22:55:38.509,20.04 T 22:55:38.607,20.04 T 22:55:39.993,20.04 T 22:55:40.089,0000098,0001484,0001580,0001386,0001482,0000096,0,351.9232870953555,351.9232870953555,351.9232870953555,351.9232870953555,0,mouse
