no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
1,discrete,3,1,75,13,W_6_H_4_D_180_Amp_409,73,2,,,409,1294.455282245057,180,true,true,false,false,false,false,false,296.94772217520915,524.1753632977378,10,10,31.64927340452462,31.64927340452462,1597.732859101171,533.670145319095,6,4,18.989564042714772,12.659709361809847,308,534,308,534,1614,548,1614,548,20.04 T 21:50:08.571,20.04 T 21:50:08.633,20.04 T 21:50:11.386,20.04 T 21:50:11.433,0000062,0002815,0002862,0002753,0002800,0000047,0,1306.0750361292417,1306.0750361292417,1306.0750361292417,1306.0750361292417,0,mouse
2,discrete,3,1,102,17,W_18_H_12_D_240_Amp_120,97,5,,,120,379.79128085429545,240,true,true,true,true,true,false,false,895.9332686469031,501.31197611225264,10,10,31.64927340452462,31.64927340452462,693.3779188579454,169.23815141614992,18,12,56.96869212814432,37.979128085429544,918,513,918,513,741,195,741,195,20.04 T 21:50:13.485,20.04 T 21:50:13.551,20.04 T 21:50:14.700,20.04 T 21:50:14.766,0000066,0001215,0001281,0001149,0001215,0000066,0,363.94092927286977,363.94092927286977,363.94092927286977,363.94092927286977,0,mouse
3,discrete,3,1,96,16,W_12_H_6_D_225_Amp_365,91,5,,,365,1155.1984792651485,225,true,true,true,true,true,false,false,958.8491573077665,942.254504492298,10,10,31.64927340452462,31.64927340452462,138.83555166254004,131.7356808684291,12,6,37.979128085429544,18.989564042714772,982,956,982,956,147,145,147,145,20.04 T 21:50:16.504,20.04 T 21:50:16.569,20.04 T 21:50:18.105,20.04 T 21:50:18.168,0000065,0001601,0001664,0001536,0001599,0000063,0,1164.0214774650854,1164.0214774650854,1164.0214774650854,1164.0214774650854,0,mouse
4,discrete,3,1,18,3,W_15_H_24_D_30_Amp_92,13,5,,,92,291.1733153216265,30,true,true,true,true,true,false,false,743.6032331983718,723.4537195196823,10,10,31.64927340452462,31.64927340452462,987.8544028199059,846.8858857973282,15,24,47.47391010678693,75.95825617085909,756,735,756,735,1035,881,1035,881,20.04 T 21:50:19.736,20.04 T 21:50:19.785,20.04 T 21:50:21.320,20.04 T 21:50:21.401,0000049,0001584,0001665,0001535,0001616,0000081,0,314.8920449932008,314.8920449932008,314.8920449932008,314.8920449932008,0,mouse
5,discrete,3,1,62,11,W_5_H_10_D_150_Amp_400,61,1,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1255.1567909264554,152.1232377316951,10,10,31.64927340452462,31.64927340452462,166.70611809208538,785.1087058221874,5,10,15.82463670226231,31.64927340452462,1279,166,1279,166,180,813,180,813,20.04 T 21:50:23.387,20.04 T 21:50:23.434,20.04 T 21:50:25.704,20.04 T 21:50:25.768,0000047,0002317,0002381,0002270,0002334,0000064,0,1275.30780598254,1275.30780598254,1275.30780598254,1275.30780598254,0,mouse
6,discrete,3,1,129,22,W_17_H_7_D_315_Amp_166,127,2,,,166,525.3779385151087,315,true,true,false,false,false,false,false,982.266324489435,584.2497992073645,10,10,31.64927340452462,31.64927340452462,1342.6873818076938,217.49888720820073,17,7,53.803764787691854,22.154491383167233,1006,607,1005,607,1377,240,1377,240,20.04 T 21:50:26.986,20.04 T 21:50:27.050,20.04 T 21:50:28.120,20.04 T 21:50:28.218,0000064,0001134,0001232,0001070,0001168,0000098,1,521.8524695735376,521.8524695735376,522.563871694169,522.563871694169,0,mouse
7,discrete,3,1,131,22,W_17_H_7_D_315_Amp_166,127,4,,,166,525.3779385151087,315,true,true,true,true,true,false,false,1137.9101560796498,431.55955333619175,10,10,31.64927340452462,31.64927340452462,1498.3312133979084,64.80864133702798,17,7,53.803764787691854,22.154491383167233,1147,451,1147,451,1522,73,1521,73,20.04 T 21:50:29.970,20.04 T 21:50:30.001,20.04 T 21:50:31.433,20.04 T 21:50:31.515,0000031,0001463,0001545,0001432,0001514,0000082,0,532.4556319544381,531.7518218116418,532.4556319544381,531.7518218116418,1,mouse
8,discrete,3,1,5,1,W_6_H_4_D_0_Amp_409,1,4,,,409,1294.455282245057,0,true,true,true,true,true,false,false,317.0103561185614,94.53268696092705,10,10,31.64927340452462,31.64927340452462,1617.7954930445235,104.02746898228443,6,4,18.989564042714772,12.659709361809847,335,110,335,110,1632,115,1632,115,20.04 T 21:50:33.386,20.04 T 21:50:33.451,20.04 T 21:50:35.269,20.04 T 21:50:35.301,0000065,0001883,0001915,0001818,0001850,0000032,0,1297.0096375894823,1297.0096375894823,1297.0096375894823,1297.0096375894823,0,mouse
9,discrete,3,1,126,21,W_14_H_10_D_300_Amp_72,121,5,,,72,227.87476851257728,300,true,true,true,true,true,false,false,1178.9326841306754,496.90169500689865,10,10,31.64927340452462,31.64927340452462,1286.5402137060591,299.55635659350844,14,10,44.308982766334466,31.64927340452462,1205,527,1205,527,1312,323,1312,323,20.04 T 21:50:36.720,20.04 T 21:50:36.768,20.04 T 21:50:37.903,20.04 T 21:50:37.968,0000048,0001183,0001248,0001135,0001200,0000065,0,230.3584163862914,230.3584163862914,230.3584163862914,230.3584163862914,0,mouse
10,discrete,3,1,32,6,W_22_H_5_D_75_Amp_87,31,1,,,87,275.3486786193642,75,true,true,true,true,true,false,false,830.4541935467702,550.7129025454819,10,10,31.64927340452462,31.64927340452462,882.7301115745602,824.5916208096256,22,5,69.62840148995416,15.82463670226231,852,574,852,574,917,834,917,834,20.04 T 21:50:39.604,20.04 T 21:50:39.685,20.04 T 21:50:41.121,20.04 T 21:50:41.168,0000081,0001517,0001564,0001436,0001483,0000047,0,268.00186566514793,268.00186566514793,268.00186566514793,268.00186566514793,0,mouse
11,discrete,3,1,74,13,W_6_H_4_D_180_Amp_409,73,1,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1705.1629406783584,868.7183136075283,10,10,31.64927340452462,31.64927340452462,417.0375131142062,878.2130956288859,6,4,18.989564042714772,12.659709361809847,1728,885,1728,885,427,890,427,890,20.04 T 21:50:43.404,20.04 T 21:50:43.469,20.04 T 21:50:45.470,20.04 T 21:50:45.619,0000065,0002066,0002215,0002001,0002150,0000149,0,1301.0096079583732,1301.0096079583732,1301.0096079583732,1301.0096079583732,0,mouse
12,discrete,3,1,91,16,W_12_H_6_D_225_Amp_365,91,0,,,365,1155.1984792651485,225,true,true,true,true,true,false,false,1216.7107056197806,963.707638744123,10,10,31.64927340452462,31.64927340452462,396.6970999745541,153.18881512025408,12,6,37.979128085429544,18.989564042714772,1226,988,1226,988,424,161,424,161,20.04 T 21:50:49.521,20.04 T 21:50:49.585,20.04 T 21:50:50.903,20.04 T 21:50:50.968,0000064,0001382,0001447,0001318,0001383,0000065,0,1152.0125867367942,1152.0125867367942,1152.0125867367942,1152.0125867367942,0,mouse
13,discrete,3,1,13,3,W_15_H_24_D_30_Amp_92,13,0,,,92,291.1733153216265,30,true,true,true,true,true,false,false,336.6279450384685,135.65206949690554,10,10,31.64927340452462,31.64927340452462,580.8791146600026,259.08423577455153,15,24,47.47391010678693,75.95825617085909,365,154,365,154,614,280,612,280,20.04 T 21:50:51.969,20.04 T 21:50:52.052,20.04 T 21:50:53.252,20.04 T 21:50:53.403,0000083,0001283,0001434,0001200,0001351,0000151,0,279.06450867138227,277.2814454665151,279.06450867138227,277.2814454665151,2,mouse
14,discrete,3,1,116,20,W_4_H_8_D_285_Amp_160,115,1,,,160,506.38837447239393,285,true,true,true,true,true,false,false,493.7111209662206,681.6425892725609,10,10,31.64927340452462,31.64927340452462,634.2688585195406,195.67390757758807,4,8,12.659709361809847,25.319418723619695,504,701,504,701,641,217,641,217,20.04 T 21:50:55.502,20.04 T 21:50:55.569,20.04 T 21:50:57.120,20.04 T 21:50:57.235,0000067,0001618,0001733,0001551,0001666,0000115,0,503.0159043211258,503.0159043211258,503.0159043211258,503.0159043211258,0,mouse
15,discrete,3,1,100,17,W_18_H_12_D_240_Amp_120,97,3,,,120,379.79128085429545,240,true,true,true,true,true,false,false,1544.9324129711608,737.72360878665,10,10,31.64927340452462,31.64927340452462,1342.377063182203,405.6497840905472,18,12,56.96869212814432,37.979128085429544,1569,765,1569,765,1360,424,1360,424,20.04 T 21:50:58.438,20.04 T 21:50:58.501,20.04 T 21:50:59.557,20.04 T 21:50:59.635,0000063,0001119,0001197,0001056,0001134,0000078,0,399.9524971793525,399.9524971793525,399.9524971793525,399.9524971793525,0,mouse
16,discrete,3,1,118,20,W_4_H_8_D_285_Amp_160,115,3,,,160,506.38837447239393,285,true,true,true,true,true,false,false,1423.5004364320932,565.0697598577739,10,10,31.64927340452462,31.64927340452462,1564.058173985413,79.10107816280102,4,8,12.659709361809847,25.319418723619695,1434,583,1434,583,1570,96,1570,96,20.04 T 21:51:00.570,20.04 T 21:51:00.635,20.04 T 21:51:02.204,20.04 T 21:51:02.285,0000065,0001634,0001715,0001569,0001650,0000081,0,505.63326631067304,505.63326631067304,505.63326631067304,505.63326631067304,0,mouse
17,discrete,3,1,48,8,W_4_H_8_D_105_Amp_160,43,5,,,160,506.38837447239393,105,true,true,true,true,true,false,false,898.9317036595148,135.01739163155827,10,10,31.64927340452462,31.64927340452462,777.3635301489095,627.315928007436,4,8,12.659709361809847,25.319418723619695,911,145,911,145,782,636,782,636,20.04 T 21:51:04.236,20.04 T 21:51:04.318,20.04 T 21:51:05.554,20.04 T 21:51:05.601,0000082,0001318,0001365,0001236,0001283,0000047,0,507.66327422810485,507.66327422810485,507.66327422810485,507.66327422810485,0,mouse
18,discrete,3,1,23,4,W_12_H_6_D_45_Amp_365,19,4,,,365,1155.1984792651485,45,true,true,true,true,true,false,false,384.2239911089881,113.97508813308367,10,10,31.64927340452462,31.64927340452462,1197.9077420733095,937.1536211187623,12,6,37.979128085429544,18.989564042714772,397,124,397,124,1213,944,1213,944,20.04 T 21:51:06.987,20.04 T 21:51:07.068,20.04 T 21:51:08.772,20.04 T 21:51:08.784,0000081,0001785,0001797,0001704,0001716,0000012,0,1156.8301517508955,1156.8301517508955,1156.8301517508955,1156.8301517508955,0,mouse
19,discrete,3,1,121,21,W_14_H_10_D_300_Amp_72,121,0,,,72,227.87476851257728,300,true,true,false,false,false,false,false,734.0374802451023,472.17961932983576,10,10,31.64927340452462,31.64927340452462,841.6450098204859,274.83428091644555,14,10,44.308982766334466,31.64927340452462,740,486,740,486,863,309,863,309,20.04 T 21:51:10.588,20.04 T 21:51:10.702,20.04 T 21:51:11.572,20.04 T 21:51:11.652,0000114,0000984,0001064,0000870,0000950,0000080,0,215.5411793602327,215.5411793602327,215.5411793602327,215.5411793602327,0,mouse
20,discrete,3,1,35,6,W_22_H_5_D_75_Amp_87,31,4,,,87,275.3486786193642,75,true,true,true,true,true,false,false,897.6096449531459,331.0718357114916,10,10,31.64927340452462,31.64927340452462,949.8855629809359,604.9505539756352,22,5,69.62840148995416,15.82463670226231,913,357,913,357,983,614,983,614,20.04 T 21:51:12.504,20.04 T 21:51:12.585,20.04 T 21:51:13.555,20.04 T 21:51:13.618,0000081,0001051,0001114,0000970,0001033,0000063,0,266.3625349030903,266.3625349030903,266.3625349030903,266.3625349030903,0,mouse
21,discrete,3,1,43,8,W_4_H_8_D_105_Amp_160,43,0,,,160,506.38837447239393,105,true,true,true,true,true,false,false,911.3686921830879,491.50538741563594,10,10,31.64927340452462,31.64927340452462,789.8005186724826,983.8039237915136,4,8,12.659709361809847,25.319418723619695,932,512,932,512,801,1002,801,1002,20.04 T 21:51:14.771,20.04 T 21:51:14.835,20.04 T 21:51:17.186,20.04 T 21:51:17.252,0000064,0002415,0002481,0002351,0002417,0000066,0,507.20902988807285,507.20902988807285,507.20902988807285,507.20902988807285,0,mouse
22,discrete,3,1,67,12,W_4_H_9_D_165_Amp_210,67,0,,,210,664.6347414950171,165,true,true,true,true,true,false,false,1189.9478023431811,722.6202157222461,10,10,31.64927340452462,31.64927340452462,557.4547225055429,896.2228085281736,4,9,12.659709361809847,28.48434606407216,1209,741,1209,741,562,916,562,916,20.04 T 21:51:18.786,20.04 T 21:51:18.852,20.04 T 21:51:20.337,20.04 T 21:51:20.435,0000066,0001551,0001649,0001485,0001583,0000098,0,670.2492073848354,670.2492073848354,670.2492073848354,670.2492073848354,0,mouse
23,discrete,3,1,17,3,W_15_H_24_D_30_Amp_92,13,4,,,92,291.1733153216265,30,true,true,true,true,true,false,false,371.7494624912311,707.3423330300686,10,10,31.64927340452462,31.64927340452462,616.0006321127652,830.7744993077146,15,24,47.47391010678693,75.95825617085909,384,728,384,728,641,854,641,854,20.04 T 21:51:21.870,20.04 T 21:51:21.951,20.04 T 21:51:22.921,20.04 T 21:51:23.003,0000081,0001051,0001133,0000970,0001052,0000082,0,286.2254356272342,286.2254356272342,286.2254356272342,286.2254356272342,0,mouse
24,discrete,3,1,39,7,W_15_H_20_D_90_Amp_231,37,2,,,231,731.0982156445186,90,true,true,true,true,true,false,false,607.8333084119373,263.78411829138054,10,10,31.64927340452462,31.64927340452462,599.9209900608062,979.0576972336369,15,20,47.47391010678693,63.29854680904924,637,278,637,278,634,998,634,998,20.04 T 21:51:30.587,20.04 T 21:51:30.652,20.04 T 21:51:31.904,20.04 T 21:51:31.951,0000065,0001317,0001364,0001252,0001299,0000047,0,720.0062499728735,720.0062499728735,720.0062499728735,720.0062499728735,0,mouse
25,discrete,3,1,136,23,W_5_H_10_D_330_Amp_400,133,3,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,167.61459641308602,686.8363442605387,10,10,31.64927340452462,31.64927340452462,1271.889905949718,53.85087617004568,5,10,15.82463670226231,31.64927340452462,179,705,179,705,1287,71,1287,71,20.04 T 21:51:33.370,20.04 T 21:51:33.435,20.04 T 21:51:35.669,20.04 T 21:51:35.702,0000065,0002299,0002332,0002234,0002267,0000033,0,1276.5657053203333,1276.5657053203333,1276.5657053203333,1276.5657053203333,0,mouse
26,discrete,3,1,110,19,W_15_H_20_D_270_Amp_231,109,1,,,231,731.0982156445186,270,true,true,true,true,true,false,false,1257.32695730907,968.0802552887936,10,10,31.64927340452462,31.64927340452462,1249.4146389579385,221.15740294201268,15,20,47.47391010678693,63.29854680904924,1269,996,1269,996,1263,245,1263,245,20.04 T 21:51:37.219,20.04 T 21:51:37.302,20.04 T 21:51:38.438,20.04 T 21:51:38.518,0000083,0001219,0001299,0001136,0001216,0000080,0,751.023967660154,751.023967660154,751.023967660154,751.023967660154,0,mouse
