no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
1,discrete,7,1,72,12,W_4_H_9_D_165_Amp_210,67,5,,,210,664.6347414950171,165,true,true,true,true,true,false,false,623.1814323682399,610.1854278655883,10,10,31.64927340452462,31.64927340452462,1274.664076248593,439.7477624001133,4,9,12.659709361809847,28.48434606407216,648,632,648,632,1278,457,1278,457,20.04 T 23:24:26.063,20.04 T 23:24:26.112,20.04 T 23:24:27.313,20.04 T 23:24:27.394,0000049,0001250,0001331,0001201,0001282,0000081,0,653.8539592294292,653.8539592294292,653.8539592294292,653.8539592294292,0,mouse
2,discrete,7,1,103,18,W_22_H_5_D_255_Amp_87,103,0,,,87,275.3486786193642,255,true,true,true,true,true,false,false,1550.9570454800953,881.0598536981113,10,10,31.64927340452462,31.64927340452462,1460.7019993668757,623.0057721362299,22,5,69.62840148995416,15.82463670226231,1572,894,1572,894,1516,633,1516,633,20.04 T 23:24:28.779,20.04 T 23:24:28.844,20.04 T 23:24:29.646,20.04 T 23:24:29.728,0000065,0000867,0000949,0000802,0000884,0000082,0,266.94006818010666,266.94006818010666,266.94006818010666,266.94006818010666,0,mouse
3,discrete,7,1,107,18,W_22_H_5_D_255_Amp_87,103,4,,,87,275.3486786193642,255,true,true,true,true,true,false,false,1329.6805334801707,349.14705463367676,10,10,31.64927340452462,31.64927340452462,1239.425487366951,91.09297307179543,22,5,69.62840148995416,15.82463670226231,1348,371,1348,371,1288,99,1288,99,20.04 T 23:24:30.962,20.04 T 23:24:31.026,20.04 T 23:24:31.930,20.04 T 23:24:31.979,0000064,0000968,0001017,0000904,0000953,0000049,0,278.53904573685895,278.53904573685895,278.53904573685895,278.53904573685895,0,mouse
4,discrete,7,1,136,23,W_5_H_10_D_330_Amp_400,133,3,,,400,1265.9709361809848,330,true,true,true,true,true,false,false,689.0115212925595,789.3294835855721,10,10,31.64927340452462,31.64927340452462,1793.2868308291916,156.34401549507913,5,10,15.82463670226231,31.64927340452462,714,813,714,813,1801,181,1801,181,20.04 T 23:24:33.179,20.04 T 23:24:33.244,20.04 T 23:24:34.848,20.04 T 23:24:34.927,0000065,0001669,0001748,0001604,0001683,0000079,0,1257.3754411471539,1257.3754411471539,1257.3754411471539,1257.3754411471539,0,mouse
5,discrete,7,1,88,15,W_15_H_24_D_210_Amp_92,85,3,,,92,291.1733153216265,210,true,true,true,true,true,false,false,835.695136258614,284.634070674442,10,10,31.64927340452462,31.64927340452462,575.6193299348175,116.89292163046147,15,24,47.47391010678693,75.95825617085909,849,309,849,309,601,161,601,161,20.04 T 23:24:36.363,20.04 T 23:24:36.427,20.04 T 23:24:37.230,20.04 T 23:24:37.327,0000064,0000867,0000964,0000803,0000900,0000097,0,288.80443209895515,288.80443209895515,288.80443209895515,288.80443209895515,0,mouse
6,discrete,7,1,66,11,W_5_H_10_D_150_Amp_400,61,5,,,400,1265.9709361809848,150,true,true,true,true,true,false,false,1812.5485415816586,53.86693002548667,10,10,31.64927340452462,31.64927340452462,724.0978687472885,686.852398115979,5,10,15.82463670226231,31.64927340452462,1833,71,1833,71,730,696,730,696,20.04 T 23:24:39.198,20.04 T 23:24:39.277,20.04 T 23:24:40.431,20.04 T 23:24:40.475,0000079,0001233,0001277,0001154,0001198,0000044,0,1267.767328810772,1267.767328810772,1267.767328810772,1267.767328810772,0,mouse
7,discrete,7,1,97,17,W_18_H_12_D_240_Amp_120,97,0,,,120,379.79128085429545,240,true,true,true,true,true,false,false,1776.8455124957327,505.15701069739293,10,10,31.64927340452462,31.64927340452462,1574.290162706775,173.08318600129022,18,12,56.96869212814432,37.979128085429544,1805,525,1805,525,1612,206,1612,206,20.04 T 23:24:41.829,20.04 T 23:24:41.926,20.04 T 23:24:42.779,20.04 T 23:24:42.877,0000097,0000950,0001048,0000853,0000951,0000098,0,372.84044844946743,372.84044844946743,372.84044844946743,372.84044844946743,0,mouse
8,discrete,7,1,68,12,W_4_H_9_D_165_Amp_210,67,1,,,210,664.6347414950171,165,true,true,true,true,true,false,false,1789.7507421602859,359.1544372228458,10,10,31.64927340452462,31.64927340452462,1157.2576623226475,532.7570300287732,4,9,12.659709361809847,28.48434606407216,1808,378,1808,378,1167,559,1167,559,20.04 T 23:24:44.230,20.04 T 23:24:44.311,20.04 T 23:24:45.362,20.04 T 23:24:45.461,0000081,0001132,0001231,0001051,0001150,0000099,0,666.0645614353011,666.0645614353011,666.0645614353011,666.0645614353011,0,mouse
9,discrete,7,1,11,2,W_7_H_16_D_15_Amp_200,7,4,,,200,632.9854680904924,15,true,true,true,true,true,false,false,768.134784394544,713.6018713855638,10,10,31.64927340452462,31.64927340452462,1384.2991866995042,867.9357837791597,7,16,22.154491383167233,50.63883744723939,780,739,780,739,1392,892,1392,892,20.04 T 23:24:46.862,20.04 T 23:24:46.944,20.04 T 23:24:47.897,20.04 T 23:24:47.978,0000082,0001035,0001116,0000953,0001034,0000081,0,630.835160719502,630.835160719502,630.835160719502,630.835160719502,0,mouse
10,discrete,7,1,73,13,W_6_H_4_D_180_Amp_409,73,0,,,409,1294.455282245057,180,true,true,true,true,true,false,false,1837.0144748201753,785.9989454430137,10,10,31.64927340452462,31.64927340452462,548.8890472560231,795.4937274643712,6,4,18.989564042714772,12.659709361809847,1860,802,1860,802,560,807,560,807,20.04 T 23:24:49.663,20.04 T 23:24:49.728,20.04 T 23:24:51.313,20.04 T 23:24:51.394,0000065,0001650,0001731,0001585,0001666,0000081,0,1300.0096153490558,1300.0096153490558,1300.0096153490558,1300.0096153490558,0,mouse
