no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
11,reciprocal,7,1,88,26,W_6_H_4_D_180_Amp_409_T_1,85,0,3,6,409,1294.455282245057,180,false,false,true,true,true,false,true,1661.4996256596835,769.365077502082,6,4,18.989564042714772,12.659709361809847,367.04434341462644,769.3650775020822,6,4,18.989564042714772,12.659709361809847,376,784,376,784,1669,776,1669,776,20.04 T 23:18:04.716,20.04 T 23:18:04.782,20.04 T 23:18:06.421,20.04 T 23:18:06.515,0000066,0001705,0001799,0001639,0001733,0000094,0,1293.0247484097124,1293.0247484097124,1293.0247484097124,1293.0247484097124,0,mouse
12,reciprocal,7,1,89,25,W_6_H_4_D_180_Amp_409_T_0,85,0,4,6,409,1294.455282245057,180,true,true,false,false,false,false,true,1661.4996256596835,769.365077502082,6,4,18.989564042714772,12.659709361809847,367.04434341462644,769.3650775020822,6,4,18.989564042714772,12.659709361809847,1669,776,1669,776,1038,678,1038,678,20.04 T 23:18:06.421,20.04 T 23:18:06.515,20.04 T 23:18:08.385,20.04 T 23:18:08.515,0000094,0001964,0002094,0001870,0002000,0000130,0,638.5647970253293,638.5647970253293,638.5647970253293,638.5647970253293,0,mouse
13,reciprocal,7,1,92,27,W_7_H_16_D_195_Amp_200_T_0,92,0,0,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,883,845,883,845,273,704,273,704,20.04 T 23:18:12.519,20.04 T 23:18:12.550,20.04 T 23:18:13.883,20.04 T 23:18:13.965,0000031,0001364,0001446,0001333,0001415,0000082,0,626.0838601976576,626.0838601976576,626.0838601976576,626.0838601976576,0,mouse
14,reciprocal,7,1,93,28,W_7_H_16_D_195_Amp_200_T_1,92,0,1,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,273,704,273,704,878,848,878,848,20.04 T 23:18:13.883,20.04 T 23:18:13.965,20.04 T 23:18:15.802,20.04 T 23:18:15.883,0000082,0001919,0002000,0001837,0001918,0000081,0,621.9011175420093,621.9011175420093,621.9011175420093,621.9011175420093,0,mouse
15,reciprocal,7,1,94,27,W_7_H_16_D_195_Amp_200_T_0,92,0,2,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,878,848,878,848,276,705,276,705,20.04 T 23:18:15.802,20.04 T 23:18:15.883,20.04 T 23:18:17.585,20.04 T 23:18:17.666,0000081,0001783,0001864,0001702,0001783,0000081,0,618.7511616150713,618.7511616150713,618.7511616150713,618.7511616150713,0,mouse
16,reciprocal,7,1,95,28,W_7_H_16_D_195_Amp_200_T_1,92,0,3,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,276,705,276,705,885,845,885,845,20.04 T 23:18:17.585,20.04 T 23:18:17.666,20.04 T 23:18:18.999,20.04 T 23:18:19.066,0000081,0001414,0001481,0001333,0001400,0000067,0,624.8847893812107,624.8847893812107,624.8847893812107,624.8847893812107,0,mouse
17,reciprocal,7,1,96,27,W_7_H_16_D_195_Amp_200_T_0,92,0,4,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,885,845,885,845,264,686,264,686,20.04 T 23:18:18.999,20.04 T 23:18:19.066,20.04 T 23:18:20.951,20.04 T 23:18:21.016,0000067,0001952,0002017,0001885,0001950,0000065,0,641.0319804814733,641.0319804814733,641.0319804814733,641.0319804814733,0,mouse
18,reciprocal,7,1,97,28,W_7_H_16_D_195_Amp_200_T_1,92,0,5,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,264,686,264,686,885,851,886,851,20.04 T 23:18:20.951,20.04 T 23:18:21.016,20.04 T 23:18:23.104,20.04 T 23:18:23.167,0000065,0002153,0002216,0002088,0002151,0000063,0,642.5464963720524,643.5130146314059,642.5464963720524,643.5130146314059,1,mouse
19,reciprocal,7,1,98,27,W_7_H_16_D_195_Amp_200_T_0,92,0,6,6,200,632.9854680904924,195,true,true,true,true,true,false,false,870.0434173247284,832.6861365980466,7,16,22.154491383167233,50.63883744723939,258.62640603044673,668.8574421830932,7,16,22.154491383167233,50.63883744723939,885,851,886,851,262,695,262,695,20.04 T 23:18:23.104,20.04 T 23:18:23.167,20.04 T 23:18:28.017,20.04 T 23:18:28.117,0000063,0004913,0005013,0004850,0004950,0000100,1,642.2343808922097,642.2343808922097,643.204477596355,643.204477596355,0,mouse
20,reciprocal,7,1,148,43,W_17_H_7_D_315_Amp_166_T_0,148,0,0,6,166,525.3779385151087,315,true,true,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1378,435,1378,435,1744,55,1744,55,20.04 T 23:18:29.751,20.04 T 23:18:29.848,20.04 T 23:18:30.917,20.04 T 23:18:31.032,0000097,0001166,0001281,0001069,0001184,0000115,0,527.5945412909425,527.5945412909425,527.5945412909425,527.5945412909425,0,mouse
21,reciprocal,7,1,149,44,W_17_H_7_D_315_Amp_166_T_1,148,0,1,6,166,525.3779385151087,315,true,true,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1744,55,1744,55,1348,422,1348,422,20.04 T 23:18:30.917,20.04 T 23:18:31.032,20.04 T 23:18:32.433,20.04 T 23:18:32.499,0000115,0001516,0001582,0001401,0001467,0000066,0,539.9120298715338,539.9120298715338,539.9120298715338,539.9120298715338,0,mouse
22,reciprocal,7,1,150,43,W_17_H_7_D_315_Amp_166_T_0,148,0,2,6,166,525.3779385151087,315,true,true,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1348,422,1348,422,1759,54,1759,54,20.04 T 23:18:32.433,20.04 T 23:18:32.499,20.04 T 23:18:33.602,20.04 T 23:18:33.699,0000066,0001169,0001266,0001103,0001200,0000097,0,551.6747230026041,551.6747230026041,551.6747230026041,551.6747230026041,0,mouse
23,reciprocal,7,1,151,44,W_17_H_7_D_315_Amp_166_T_1,148,0,3,6,166,525.3779385151087,315,true,true,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1759,54,1759,54,1370,431,1370,431,20.04 T 23:18:33.602,20.04 T 23:18:33.699,20.04 T 23:18:35.018,20.04 T 23:18:35.116,0000097,0001416,0001514,0001319,0001417,0000098,0,541.7102546564907,541.7102546564907,541.7102546564907,541.7102546564907,0,mouse
24,reciprocal,7,1,152,43,W_17_H_7_D_315_Amp_166_T_0,148,0,4,6,166,525.3779385151087,315,true,true,false,false,false,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1370,431,1370,431,987,649,987,649,20.04 T 23:18:35.018,20.04 T 23:18:35.116,20.04 T 23:18:36.369,20.04 T 23:18:36.466,0000098,0001351,0001448,0001253,0001350,0000097,0,440.69604037249985,440.69604037249985,440.69604037249985,440.69604037249985,0,mouse
25,reciprocal,7,1,153,44,W_17_H_7_D_315_Amp_166_T_1,148,0,5,6,166,525.3779385151087,315,false,false,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,987,649,987,649,1363,425,1363,425,20.04 T 23:18:36.369,20.04 T 23:18:36.466,20.04 T 23:18:38.600,20.04 T 23:18:38.733,0000097,0002231,0002364,0002134,0002267,0000133,0,437.6665397308778,437.6665397308778,437.6665397308778,437.6665397308778,0,mouse
26,reciprocal,7,1,154,43,W_17_H_7_D_315_Amp_166_T_0,148,0,6,6,166,525.3779385151087,315,true,true,true,true,true,false,false,1338.498428358017,413.78084333640913,17,7,53.803764787691854,22.154491383167233,1709.9967313678594,42.2825403265667,17,7,53.803764787691854,22.154491383167233,1363,425,1363,425,1740,50,1740,50,20.04 T 23:18:38.600,20.04 T 23:18:38.733,20.04 T 23:18:40.133,20.04 T 23:18:40.249,0000133,0001533,0001649,0001400,0001516,0000116,0,531.7461800520997,531.7461800520997,531.7461800520997,531.7461800520997,0,mouse
27,reciprocal,7,1,134,39,W_4_H_8_D_285_Amp_160_T_0,134,0,0,6,160,506.38837447239393,285,true,true,true,true,true,false,true,1539.1011912314839,726.0426881673694,4,8,12.659709361809847,25.319418723619695,1670.1641467634463,236.9090791319441,4,8,12.659709361809847,25.319418723619695,1551,746,1551,746,1677,257,1677,257,20.04 T 23:18:43.137,20.04 T 23:18:43.218,20.04 T 23:18:44.502,20.04 T 23:18:44.615,0000081,0001365,0001478,0001284,0001397,0000113,0,504.9722764667383,504.9722764667383,504.9722764667383,504.9722764667383,0,mouse
28,reciprocal,7,1,135,40,W_4_H_8_D_285_Amp_160_T_1,134,0,1,6,160,506.38837447239393,285,true,true,true,true,true,false,true,1539.1011912314839,726.0426881673694,4,8,12.659709361809847,25.319418723619695,1670.1641467634463,236.9090791319441,4,8,12.659709361809847,25.319418723619695,1677,257,1677,257,1548,737,1548,737,20.04 T 23:18:44.502,20.04 T 23:18:44.615,20.04 T 23:18:46.753,20.04 T 23:18:46.832,0000113,0002251,0002330,0002138,0002217,0000079,0,497.0321921163658,497.0321921163658,497.0321921163658,497.0321921163658,0,mouse
29,reciprocal,7,1,136,39,W_4_H_8_D_285_Amp_160_T_0,134,0,2,6,160,506.38837447239393,285,true,true,true,true,true,false,true,1539.1011912314839,726.0426881673694,4,8,12.659709361809847,25.319418723619695,1670.1641467634463,236.9090791319441,4,8,12.659709361809847,25.319418723619695,1548,737,1548,737,1673,255,1673,255,20.04 T 23:18:46.753,20.04 T 23:18:46.832,20.04 T 23:18:49.170,20.04 T 23:18:49.282,0000079,0002417,0002529,0002338,0002450,0000112,0,497.944776054534,497.944776054534,497.944776054534,497.944776054534,0,mouse
30,reciprocal,7,1,137,40,W_4_H_8_D_285_Amp_160_T_1,134,0,3,6,160,506.38837447239393,285,true,true,false,false,false,false,true,1539.1011912314839,726.0426881673694,4,8,12.659709361809847,25.319418723619695,1670.1641467634463,236.9090791319441,4,8,12.659709361809847,25.319418723619695,1673,255,1673,255,1553,748,1553,748,20.04 T 23:18:49.170,20.04 T 23:18:49.282,20.04 T 23:18:50.969,20.04 T 23:18:51.100,0000112,0001799,0001930,0001687,0001818,0000131,0,507.3943239729826,507.3943239729826,507.3943239729826,507.3943239729826,0,mouse
31,reciprocal,7,1,64,19,W_13_H_7_D_135_Amp_166_T_0,64,0,0,6,166,525.3779385151087,135,true,true,true,true,true,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,1142,474,1142,474,772,847,772,847,20.04 T 23:18:52.434,20.04 T 23:18:52.533,20.04 T 23:18:53.785,20.04 T 23:18:53.882,0000099,0001351,0001448,0001252,0001349,0000097,0,525.3846210158802,525.3846210158802,525.3846210158802,525.3846210158802,0,mouse
32,reciprocal,7,1,65,20,W_13_H_7_D_135_Amp_166_T_1,64,0,1,6,166,525.3779385151087,135,true,true,true,true,true,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,772,847,772,847,1131,475,1131,475,20.04 T 23:18:53.785,20.04 T 23:18:53.882,20.04 T 23:18:55.117,20.04 T 23:18:55.167,0000097,0001332,0001382,0001235,0001285,0000050,0,516.9767886472274,516.9767886472274,516.9767886472274,516.9767886472274,0,mouse
33,reciprocal,7,1,66,19,W_13_H_7_D_135_Amp_166_T_0,64,0,2,6,166,525.3779385151087,135,true,true,true,true,true,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,1131,475,1131,475,783,858,783,858,20.04 T 23:18:55.117,20.04 T 23:18:55.167,20.04 T 23:18:56.653,20.04 T 23:18:56.783,0000050,0001536,0001666,0001486,0001616,0000130,0,517.4871979092816,517.4871979092816,517.4871979092816,517.4871979092816,0,mouse
34,reciprocal,7,1,67,20,W_13_H_7_D_135_Amp_166_T_1,64,0,3,6,166,525.3779385151087,135,true,true,true,true,true,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,783,858,783,858,1165,476,1165,476,20.04 T 23:18:56.653,20.04 T 23:18:56.783,20.04 T 23:18:58.635,20.04 T 23:18:58.784,0000130,0001982,0002131,0001852,0002001,0000149,0,540.2295808265224,540.2295808265224,540.2295808265224,540.2295808265224,0,mouse
35,reciprocal,7,1,68,19,W_13_H_7_D_135_Amp_166_T_0,64,0,4,6,166,525.3779385151087,135,true,true,true,true,true,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,1165,476,1165,476,779,856,779,856,20.04 T 23:18:58.635,20.04 T 23:18:58.784,20.04 T 23:19:00.434,20.04 T 23:19:00.532,0000149,0001799,0001897,0001650,0001748,0000098,0,541.6604102202781,541.6604102202781,541.6604102202781,541.6604102202781,0,mouse
36,reciprocal,7,1,69,20,W_13_H_7_D_135_Amp_166_T_1,64,0,5,6,166,525.3779385151087,135,true,true,false,false,false,false,true,1127.3418803252343,466.007065509392,13,7,41.144055425882,22.154491383167233,755.8435773153919,837.5053685192345,13,7,41.144055425882,22.154491383167233,779,856,779,856,1023,648,1023,648,20.04 T 23:19:00.434,20.04 T 23:19:00.532,20.04 T 23:19:05.820,20.04 T 23:19:05.882,0000098,0005386,0005448,0005288,0005350,0000062,0,320.62439083762797,320.62439083762797,320.62439083762797,320.62439083762797,0,mouse
37,reciprocal,7,1,43,13,W_15_H_20_D_90_Amp_231_T_0,43,0,0,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,856,201,856,200,866,893,866,893,20.04 T 23:19:07.084,20.04 T 23:19:07.182,20.04 T 23:19:08.068,20.04 T 23:19:08.133,0000098,0000984,0001049,0000886,0000951,0000065,1,692.0722505634798,692.0722505634798,693.0721463166732,693.0721463166732,0,mouse
38,reciprocal,7,1,44,14,W_15_H_20_D_90_Amp_231_T_1,43,0,1,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,866,893,866,893,837,149,837,149,20.04 T 23:19:08.068,20.04 T 23:19:08.133,20.04 T 23:19:09.218,20.04 T 23:19:09.316,0000065,0001150,0001248,0001085,0001183,0000098,0,744.5649736591159,744.5649736591159,744.5649736591159,744.5649736591159,0,mouse
39,reciprocal,7,1,45,13,W_15_H_20_D_90_Amp_231_T_0,43,0,2,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,837,149,837,149,835,895,835,895,20.04 T 23:19:09.218,20.04 T 23:19:09.316,20.04 T 23:19:10.918,20.04 T 23:19:11.017,0000098,0001700,0001799,0001602,0001701,0000099,0,746.00268096033,746.00268096033,746.00268096033,746.00268096033,0,mouse
40,reciprocal,7,1,46,14,W_15_H_20_D_90_Amp_231_T_1,43,0,3,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,835,895,835,895,856,202,856,202,20.04 T 23:19:10.918,20.04 T 23:19:11.017,20.04 T 23:19:12.502,20.04 T 23:19:12.599,0000099,0001584,0001681,0001485,0001582,0000097,0,693.3181088072055,693.3181088072055,693.3181088072055,693.3181088072055,0,mouse
41,reciprocal,7,1,47,13,W_15_H_20_D_90_Amp_231_T_0,43,0,4,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,856,202,856,202,838,911,838,911,20.04 T 23:19:12.502,20.04 T 23:19:12.599,20.04 T 23:19:13.752,20.04 T 23:19:13.800,0000097,0001250,0001298,0001153,0001201,0000048,0,709.2284540259225,709.2284540259225,709.2284540259225,709.2284540259225,0,mouse
42,reciprocal,7,1,48,14,W_15_H_20_D_90_Amp_231_T_1,43,0,5,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,838,911,838,911,857,171,857,171,20.04 T 23:19:13.752,20.04 T 23:19:13.800,20.04 T 23:19:15.284,20.04 T 23:19:15.383,0000048,0001532,0001631,0001484,0001583,0000099,0,740.2438787318677,740.2438787318677,740.2438787318677,740.2438787318677,0,mouse
43,reciprocal,7,1,49,13,W_15_H_20_D_90_Amp_231_T_0,43,0,6,6,231,731.0982156445186,90,true,true,true,true,true,false,false,821.4604109104972,145.7706112816866,15,20,47.47391010678693,63.29854680904924,821.4604109104972,876.8688269262052,15,20,47.47391010678693,63.29854680904924,857,171,857,171,854,891,854,891,20.04 T 23:19:15.284,20.04 T 23:19:15.383,20.04 T 23:19:16.588,20.04 T 23:19:16.683,0000099,0001304,0001399,0001205,0001300,0000095,0,720.0062499728735,720.0062499728735,720.0062499728735,720.0062499728735,0,mouse
44,reciprocal,7,1,1,1,W_6_H_4_D_0_Amp_409_T_0,1,0,0,6,409,1294.455282245057,0,true,true,true,true,true,false,true,211.63859184896754,175.07879557698476,6,4,18.989564042714772,12.659709361809847,1506.0938740940246,175.07879557698476,6,4,18.989564042714772,12.659709361809847,228,187,228,187,1517,182,1517,182,20.04 T 23:19:18.871,20.04 T 23:19:18.983,20.04 T 23:19:20.433,20.04 T 23:19:20.549,0000112,0001562,0001678,0001450,0001566,0000116,0,1289.0096974033981,1289.0096974033981,1289.0096974033981,1289.0096974033981,0,mouse
