no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
1,reciprocal,1,1,120,35,W_22_H_5_D_255_Amp_87_T_0,120,0,0,6,87,275.3486786193642,255,true,true,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1686,998,1686,998,1618,735,1618,735,20.04 T 21:22:49.574,20.04 T 21:22:49.638,20.04 T 21:22:51.007,20.04 T 21:22:51.106,0000064,0001433,0001532,0001369,0001468,0000099,0,271.64867016055865,271.64867016055865,271.64867016055865,271.64867016055865,0,mouse
2,reciprocal,1,1,121,36,W_22_H_5_D_255_Amp_87_T_1,120,0,1,6,87,275.3486786193642,255,true,true,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1618,735,1618,735,1693,997,1693,996,20.04 T 21:22:51.007,20.04 T 21:22:51.106,20.04 T 21:22:52.190,20.04 T 21:22:52.255,0000099,0001183,0001248,0001084,0001149,0000065,0,272.5233934912744,271.56214758320056,272.5233934912744,271.56214758320056,1,mouse
3,reciprocal,1,1,122,35,W_22_H_5_D_255_Amp_87_T_0,120,0,2,6,87,275.3486786193642,255,true,true,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1693,997,1693,996,1618,735,1618,735,20.04 T 21:22:52.190,20.04 T 21:22:52.255,20.04 T 21:22:53.091,20.04 T 21:22:53.156,0000065,0000901,0000966,0000836,0000901,0000065,1,272.5233934912744,272.5233934912744,271.56214758320056,271.56214758320056,0,mouse
4,reciprocal,1,1,123,36,W_22_H_5_D_255_Amp_87_T_1,120,0,3,6,87,275.3486786193642,255,true,true,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1618,735,1618,735,1692,1003,1692,1003,20.04 T 21:22:53.091,20.04 T 21:22:53.156,20.04 T 21:22:54.957,20.04 T 21:22:55.054,0000065,0001866,0001963,0001801,0001898,0000097,0,278.0287754891569,278.0287754891569,278.0287754891569,278.0287754891569,0,mouse
5,reciprocal,1,1,124,35,W_22_H_5_D_255_Amp_87_T_0,120,0,4,6,87,275.3486786193642,255,true,true,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1692,1003,1692,1003,1589,733,1589,734,20.04 T 21:22:54.957,20.04 T 21:22:55.054,20.04 T 21:22:55.623,20.04 T 21:22:55.739,0000097,0000666,0000782,0000569,0000685,0000116,0,288.9792380085462,288.0451353520833,288.9792380085462,288.0451353520833,1,mouse
6,reciprocal,1,1,125,36,W_22_H_5_D_255_Amp_87_T_1,120,0,5,6,87,275.3486786193642,255,true,true,true,false,false,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1589,733,1589,734,1658,993,1657,983,20.04 T 21:22:55.623,20.04 T 21:22:55.739,20.04 T 21:22:57.192,20.04 T 21:22:57.287,0000116,0001569,0001664,0001453,0001548,0000095,1,269,259.0829982843336,268.0335799857921,258.11818998280614,10.04987562112089,mouse
7,reciprocal,1,1,126,35,W_22_H_5_D_255_Amp_87_T_0,120,0,6,6,87,275.3486786193642,255,true,false,true,true,true,false,false,1642.9329826928958,988.7386612747384,22,5,69.62840148995416,15.82463670226231,1571.6675006223911,722.772261361726,22,5,69.62840148995416,15.82463670226231,1658,993,1657,983,1615,735,1615,735,20.04 T 21:22:57.192,20.04 T 21:22:57.287,20.04 T 21:22:57.961,20.04 T 21:22:58.036,0000095,0000769,0000844,0000674,0000749,0000075,10.04987562112089,261.55878880282347,261.55878880282347,251.53131017827582,251.53131017827582,0,mouse
8,reciprocal,1,1,92,27,W_7_H_16_D_195_Amp_200_T_0,92,0,0,6,200,632.9854680904924,195,true,true,true,true,true,false,false,1290.0341265162645,791.3019603537372,7,16,22.154491383167233,50.63883744723939,678.6171152219829,627.4732659387838,7,16,22.154491383167233,50.63883744723939,1302,815,1300,814,680,650,680,650,20.04 T 21:23:00.091,20.04 T 21:23:00.188,20.04 T 21:23:00.857,20.04 T 21:23:00.954,0000097,0000766,0000863,0000669,0000766,0000097,2.23606797749979,643.5130146314059,643.5130146314059,641.3236312502448,641.3236312502448,0,mouse
9,reciprocal,1,1,93,28,W_7_H_16_D_195_Amp_200_T_1,92,0,1,6,200,632.9854680904924,195,true,true,true,true,true,false,false,1290.0341265162645,791.3019603537372,7,16,22.154491383167233,50.63883744723939,678.6171152219829,627.4732659387838,7,16,22.154491383167233,50.63883744723939,680,650,680,650,1299,810,1298,809,20.04 T 21:23:00.857,20.04 T 21:23:00.954,20.04 T 21:23:02.724,20.04 T 21:23:02.823,0000097,0001867,0001966,0001770,0001869,0000099,0,639.3441952501016,638.1261630743563,639.3441952501016,638.1261630743563,1.4142135623730951,mouse
10,reciprocal,1,1,94,27,W_7_H_16_D_195_Amp_200_T_0,92,0,2,6,200,632.9854680904924,195,true,true,true,false,false,false,false,1290.0341265162645,791.3019603537372,7,16,22.154491383167233,50.63883744723939,678.6171152219829,627.4732659387838,7,16,22.154491383167233,50.63883744723939,1299,810,1298,809,692,656,718,658,20.04 T 21:23:02.724,20.04 T 21:23:02.823,20.04 T 21:23:03.990,20.04 T 21:23:04.090,0000099,0001266,0001366,0001167,0001267,0000100,1.4142135623730951,626.2307881284663,600.5539109855167,625.0159997952053,599.3337968110926,26.076809620810597,mouse
