no,experimentType,userNumber,blockNumber,trialId,constNr,constStr,copyOfTrial,trialRep,currTravel,travelsNumber,amplitudeMM,amplitudePx,directionDegree,rect1_PressIn,rect1_ReleaseIn,rect2_PressIn,rect2_ReleaseIn,HIT,isRepetitionOfMistake,toBeRepeatedTrial,rect1_X,rect1_Y,rect1_WidthMM,rect1_HeightMM,rect1_WidthPx,rect1_HeightPx,rect2_X,rect2_Y,rect2_WidthMM,rect2_HeightMM,rect2_WidthPx,rect2_HeightPx,rect1_Press_coord_X,rect1_Press_coord_Y,rect1_Release_coord_X,rect1_Release_coord_Y,rect2_Press_coord_X,rect2_Press_coord_Y,rect2_Release_coord_X,rect2_Release_coord_Y,rect1_Press_timeT1,rect1_Release_timeT2,rect2_Press_timeT3,rect2_Release_timeT4,T2_T1_rect1_Release_rect1_Press_ms,T3_T1_rect2_Press_rect1_Press_ms,T4_T1_rect2_Release_rect1_Press_ms,T3_T2_rect2_Press_rect1_Release_ms,T4_T2_rect2_Release_rect1_Release_ms,T4_T3_rect2_Release_rect2_Press_ms,D2_D1_rect1_Release_rect1_Press_px,D3_D1_rect2_Press_rect1_Press_px,D4_D1_rect2_Release_rect1_Press_px,D3_D2_rect2_Press_rect1_Release_px,D4_D2_rect2_Release_rect1_Release_px,D4_D3_rect2_Release_rect2_Press_px,device
17,reciprocal,2,1,76,22,W_5_H_10_D_150_Amp_400_T_1,71,0,5,6,400,1265.9709361809848,150,true,true,true,true,true,false,false,1432.4565596244265,233.53300423176825,5,10,15.82463670226231,31.64927340452462,336.09356843892544,866.5184723222605,5,10,15.82463670226231,31.64927340452462,346,895,346,895,1441,252,1441,252,20.04 T 21:42:59.767,20.04 T 21:42:59.881,20.04 T 21:43:01.300,20.04 T 21:43:01.330,0000114,0001533,0001563,0001419,0001449,0000030,0,1269.8322723887593,1269.8322723887593,1269.8322723887593,1269.8322723887593,0,mouse
18,reciprocal,2,1,77,21,W_5_H_10_D_150_Amp_400_T_0,71,0,6,6,400,1265.9709361809848,150,true,true,true,true,true,false,false,1432.4565596244265,233.53300423176825,5,10,15.82463670226231,31.64927340452462,336.09356843892544,866.5184723222605,5,10,15.82463670226231,31.64927340452462,1441,252,1441,252,342,878,342,878,20.04 T 21:43:01.300,20.04 T 21:43:01.330,20.04 T 21:43:03.132,20.04 T 21:43:03.198,0000030,0001832,0001898,0001802,0001868,0000066,0,1264.7833806624753,1264.7833806624753,1264.7833806624753,1264.7833806624753,0,mouse
19,reciprocal,2,1,1,1,W_6_H_4_D_0_Amp_409_T_0,1,0,0,6,409,1294.455282245057,0,true,true,true,true,true,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,56,269,56,269,1351,270,1351,270,20.04 T 21:43:05.800,20.04 T 21:43:05.898,20.04 T 21:43:07.549,20.04 T 21:43:07.647,0000098,0001749,0001847,0001651,0001749,0000098,0,1295.0003861003286,1295.0003861003286,1295.0003861003286,1295.0003861003286,0,mouse
20,reciprocal,2,1,2,2,W_6_H_4_D_0_Amp_409_T_1,1,0,1,6,409,1294.455282245057,0,true,true,true,true,true,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1351,270,1351,270,60,269,60,269,20.04 T 21:43:07.549,20.04 T 21:43:07.647,20.04 T 21:43:09.166,20.04 T 21:43:09.282,0000098,0001617,0001733,0001519,0001635,0000116,0,1291.000387296611,1291.000387296611,1291.000387296611,1291.000387296611,0,mouse
21,reciprocal,2,1,3,1,W_6_H_4_D_0_Amp_409_T_0,1,0,2,6,409,1294.455282245057,0,true,true,false,false,false,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,60,269,60,269,1352,272,1352,272,20.04 T 21:43:09.166,20.04 T 21:43:09.282,20.04 T 21:43:10.766,20.04 T 21:43:10.813,0000116,0001600,0001647,0001484,0001531,0000047,0,1292.0034829674416,1292.0034829674416,1292.0034829674416,1292.0034829674416,0,mouse
22,reciprocal,2,1,4,2,W_6_H_4_D_0_Amp_409_T_1,1,0,3,6,409,1294.455282245057,0,false,false,true,true,true,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1352,272,1352,272,52,269,52,269,20.04 T 21:43:10.766,20.04 T 21:43:10.813,20.04 T 21:43:12.798,20.04 T 21:43:12.898,0000047,0002032,0002132,0001985,0002085,0000100,0,1300.003461533853,1300.003461533853,1300.003461533853,1300.003461533853,0,mouse
23,reciprocal,2,1,5,1,W_6_H_4_D_0_Amp_409_T_0,1,0,4,6,409,1294.455282245057,0,true,true,true,true,true,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,52,269,52,269,1353,271,1353,271,20.04 T 21:43:12.798,20.04 T 21:43:12.898,20.04 T 21:43:14.215,20.04 T 21:43:14.314,0000100,0001417,0001516,0001317,0001416,0000099,0,1301.001537278108,1301.001537278108,1301.001537278108,1301.001537278108,0,mouse
24,reciprocal,2,1,6,2,W_6_H_4_D_0_Amp_409_T_1,1,0,5,6,409,1294.455282245057,0,true,true,false,false,false,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1353,271,1353,271,909,647,909,647,20.04 T 21:43:14.215,20.04 T 21:43:14.314,20.04 T 21:43:16.483,20.04 T 21:43:16.565,0000099,0002268,0002350,0002169,0002251,0000082,0,581.817840908991,581.817840908991,581.817840908991,581.817840908991,0,mouse
25,reciprocal,2,1,7,1,W_6_H_4_D_0_Amp_409_T_0,1,0,6,6,409,1294.455282245057,0,false,false,true,true,true,false,false,47.01539500998255,259.2450369229114,6,4,18.989564042714772,12.659709361809847,1341.4706772550396,259.2450369229114,6,4,18.989564042714772,12.659709361809847,909,647,909,647,1350,268,1350,268,20.04 T 21:43:16.483,20.04 T 21:43:16.565,20.04 T 21:43:20.850,20.04 T 21:43:20.965,0000082,0004367,0004482,0004285,0004400,0000115,0,581.4825878734462,581.4825878734462,581.4825878734462,581.4825878734462,0,mouse
26,reciprocal,2,1,134,39,W_4_H_8_D_285_Amp_160_T_0,134,0,0,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1218,687,1218,687,1351,197,1351,197,20.04 T 21:43:22.667,20.04 T 21:43:22.749,20.04 T 21:43:23.967,20.04 T 21:43:24.081,0000082,0001300,0001414,0001218,0001332,0000114,0,507.72925856208053,507.72925856208053,507.72925856208053,507.72925856208053,0,mouse
27,reciprocal,2,1,135,40,W_4_H_8_D_285_Amp_160_T_1,134,0,1,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1351,197,1351,197,1220,685,1220,685,20.04 T 21:43:23.967,20.04 T 21:43:24.081,20.04 T 21:43:25.299,20.04 T 21:43:25.414,0000114,0001332,0001447,0001218,0001333,0000115,0,505.27715167024917,505.27715167024917,505.27715167024917,505.27715167024917,0,mouse
28,reciprocal,2,1,136,39,W_4_H_8_D_285_Amp_160_T_0,134,0,2,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1220,685,1220,685,1352,205,1352,205,20.04 T 21:43:25.299,20.04 T 21:43:25.414,20.04 T 21:43:26.471,20.04 T 21:43:26.565,0000115,0001172,0001266,0001057,0001151,0000094,0,497.81924430459696,497.81924430459696,497.81924430459696,497.81924430459696,0,mouse
29,reciprocal,2,1,137,40,W_4_H_8_D_285_Amp_160_T_1,134,0,3,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1352,205,1352,205,1220,696,1220,696,20.04 T 21:43:26.471,20.04 T 21:43:26.565,20.04 T 21:43:28.102,20.04 T 21:43:28.165,0000094,0001631,0001694,0001537,0001600,0000063,0,508.43386983952985,508.43386983952985,508.43386983952985,508.43386983952985,0,mouse
30,reciprocal,2,1,138,39,W_4_H_8_D_285_Amp_160_T_0,134,0,4,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1220,696,1220,696,1349,208,1349,208,20.04 T 21:43:28.102,20.04 T 21:43:28.165,20.04 T 21:43:29.100,20.04 T 21:43:29.215,0000063,0000998,0001113,0000935,0001050,0000115,0,504.76232030530963,504.76232030530963,504.76232030530963,504.76232030530963,0,mouse
31,reciprocal,2,1,139,40,W_4_H_8_D_285_Amp_160_T_1,134,0,5,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1349,208,1349,208,1218,685,1218,685,20.04 T 21:43:29.100,20.04 T 21:43:29.215,20.04 T 21:43:30.816,20.04 T 21:43:30.896,0000115,0001716,0001796,0001601,0001681,0000080,0,494.6615004222584,494.6615004222584,494.6615004222584,494.6615004222584,0,mouse
32,reciprocal,2,1,140,39,W_4_H_8_D_285_Amp_160_T_0,134,0,6,6,160,506.38837447239393,285,true,true,true,true,true,false,false,1211.6800739446655,674.7137373895529,4,8,12.659709361809847,25.319418723619695,1342.743029476628,185.58012835412757,4,8,12.659709361809847,25.319418723619695,1218,685,1218,685,1348,202,1348,202,20.04 T 21:43:30.816,20.04 T 21:43:30.896,20.04 T 21:43:31.966,20.04 T 21:43:32.031,0000080,0001150,0001215,0001070,0001135,0000065,0,500.18896429249617,500.18896429249617,500.18896429249617,500.18896429249617,0,mouse
33,reciprocal,2,1,155,45,W_5_H_10_D_330_Amp_400_T_0,155,0,0,6,400,1265.9709361809848,330,true,true,false,false,false,false,true,342.33988274321234,999.9879423101902,5,10,15.82463670226231,31.64927340452462,1438.7028739287132,367.0024742196972,5,10,15.82463670226231,31.64927340452462,349,1019,349,1019,349,1019,349,1019,20.04 T 21:43:33.950,20.04 T 21:43:34.014,20.04 T 21:43:34.082,20.04 T 21:43:34.113,0000064,0000132,0000163,0000068,0000099,0000031,0,0,0,0,0,0,mouse
34,reciprocal,2,1,99,29,W_15_H_24_D_210_Amp_92_T_0,99,0,0,6,92,291.1733153216265,210,true,true,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,423,875,423,875,184,752,184,752,20.04 T 21:43:35.501,20.04 T 21:43:35.598,20.04 T 21:43:36.265,20.04 T 21:43:36.365,0000097,0000764,0000864,0000667,0000767,0000100,0,268.79360111431225,268.79360111431225,268.79360111431225,268.79360111431225,0,mouse
35,reciprocal,2,1,100,30,W_15_H_24_D_210_Amp_92_T_1,99,0,1,6,92,291.1733153216265,210,true,true,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,184,752,184,752,428,896,428,896,20.04 T 21:43:36.265,20.04 T 21:43:36.365,20.04 T 21:43:37.033,20.04 T 21:43:37.114,0000100,0000768,0000849,0000668,0000749,0000081,0,283.3231370714365,283.3231370714365,283.3231370714365,283.3231370714365,0,mouse
36,reciprocal,2,1,101,29,W_15_H_24_D_210_Amp_92_T_0,99,0,2,6,92,291.1733153216265,210,true,true,false,false,false,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,428,896,428,896,889,662,889,662,20.04 T 21:43:37.033,20.04 T 21:43:37.114,20.04 T 21:43:38.684,20.04 T 21:43:38.781,0000081,0001651,0001748,0001570,0001667,0000097,0,516.9883944538794,516.9883944538794,516.9883944538794,516.9883944538794,0,mouse
37,reciprocal,2,1,102,30,W_15_H_24_D_210_Amp_92_T_1,99,0,3,6,92,291.1733153216265,210,false,false,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,889,662,889,662,434,866,434,866,20.04 T 21:43:38.684,20.04 T 21:43:38.781,20.04 T 21:43:40.032,20.04 T 21:43:40.115,0000097,0001348,0001431,0001251,0001334,0000083,0,498.63914808205743,498.63914808205743,498.63914808205743,498.63914808205743,0,mouse
38,reciprocal,2,1,103,29,W_15_H_24_D_210_Amp_92_T_0,99,0,4,6,92,291.1733153216265,210,true,true,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,434,866,434,866,181,747,181,747,20.04 T 21:43:40.032,20.04 T 21:43:40.115,20.04 T 21:43:40.867,20.04 T 21:43:40.948,0000083,0000835,0000916,0000752,0000833,0000081,0,279.58898404622454,279.58898404622454,279.58898404622454,279.58898404622454,0,mouse
39,reciprocal,2,1,104,30,W_15_H_24_D_210_Amp_92_T_1,99,0,5,6,92,291.1733153216265,210,true,true,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,181,747,181,747,419,883,419,883,20.04 T 21:43:40.867,20.04 T 21:43:40.948,20.04 T 21:43:41.633,20.04 T 21:43:41.714,0000081,0000766,0000847,0000685,0000766,0000081,0,274.11676344215067,274.11676344215067,274.11676344215067,274.11676344215067,0,mouse
40,reciprocal,2,1,105,29,W_15_H_24_D_210_Amp_92_T_0,99,0,6,6,92,291.1733153216265,210,true,true,true,true,true,false,false,397.6650770949979,839.5207619441686,15,24,47.47391010678693,75.95825617085909,145.50158912233263,693.9341042833554,15,24,47.47391010678693,75.95825617085909,419,883,419,883,156,740,156,740,20.04 T 21:43:41.633,20.04 T 21:43:41.714,20.04 T 21:43:42.333,20.04 T 21:43:42.381,0000081,0000700,0000748,0000619,0000667,0000048,0,299.36265632172626,299.36265632172626,299.36265632172626,299.36265632172626,0,mouse
41,reciprocal,2,1,15,5,W_15_H_24_D_30_Amp_92_T_0,15,0,0,6,92,291.1733153216265,30,true,true,true,true,true,false,false,333.3516833490592,604.3534645692132,15,24,47.47391010678693,75.95825617085909,585.5151713217246,749.9401222300264,15,24,47.47391010678693,75.95825617085909,350,637,350,637,611,808,611,808,20.04 T 21:43:43.533,20.04 T 21:43:43.629,20.04 T 21:43:44.431,20.04 T 21:43:44.515,0000096,0000898,0000982,0000802,0000886,0000084,0,312.0288448204749,312.0288448204749,312.0288448204749,312.0288448204749,0,mouse
42,reciprocal,2,1,16,6,W_15_H_24_D_30_Amp_92_T_1,15,0,1,6,92,291.1733153216265,30,true,true,true,true,true,false,false,333.3516833490592,604.3534645692132,15,24,47.47391010678693,75.95825617085909,585.5151713217246,749.9401222300264,15,24,47.47391010678693,75.95825617085909,611,808,611,808,368,624,368,624,20.04 T 21:43:44.431,20.04 T 21:43:44.515,20.04 T 21:43:45.367,20.04 T 21:43:45.466,0000084,0000936,0001035,0000852,0000951,0000099,0,304.8032152061392,304.8032152061392,304.8032152061392,304.8032152061392,0,mouse
43,reciprocal,2,1,17,5,W_15_H_24_D_30_Amp_92_T_0,15,0,2,6,92,291.1733153216265,30,true,true,true,true,true,false,false,333.3516833490592,604.3534645692132,15,24,47.47391010678693,75.95825617085909,585.5151713217246,749.9401222300264,15,24,47.47391010678693,75.95825617085909,368,624,368,624,603,769,602,769,20.04 T 21:43:45.367,20.04 T 21:43:45.466,20.04 T 21:43:46.483,20.04 T 21:43:46.564,0000099,0001116,0001197,0001017,0001098,0000081,0,276.1340254296815,275.2834902423318,276.1340254296815,275.2834902423318,1,mouse
44,reciprocal,2,1,18,6,W_15_H_24_D_30_Amp_92_T_1,15,0,3,6,92,291.1733153216265,30,true,true,true,true,true,false,false,333.3516833490592,604.3534645692132,15,24,47.47391010678693,75.95825617085909,585.5151713217246,749.9401222300264,15,24,47.47391010678693,75.95825617085909,603,769,602,769,366,661,366,661,20.04 T 21:43:46.483,20.04 T 21:43:46.564,20.04 T 21:43:47.367,20.04 T 21:43:47.465,0000081,0000884,0000982,0000803,0000901,0000098,1,260.44769148525774,260.44769148525774,259.53805116013336,259.53805116013336,0,mouse
